# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 -1.4444474582904269e-34 -4.3445906255293398e-01 +2.4696138467678408e-17
1.0000000000000001e-01 -4.3416353920634772e-06 +0.0000000000000000e+00 +9.9999999874334680e-02 +4.4559371452955089e-20 -4.3445906250089072e-01 -8.5338184941524432e-17
2.0000000000000001e-01 -1.7366541534478043e-05 +0.0000000000000000e+00 +1.9999999899467746e-01 +1.5843330588401510e-19 -4.3445906234469917e-01 -3.8829577377566262e-16
3.0000000000000004e-01 -3.9074718325915093e-05 +0.0000000000000000e+00 +2.9999999660703641e-01 +3.1191538173453854e-19 -4.3445906208426660e-01 -8.1601656896387776e-16
4.0000000000000002e-01 -6.9466165597491464e-05 +0.0000000000000000e+00 +3.9999999195741964e-01 +4.7529878821982468e-19 -4.3445906171950033e-01 -1.2736709413752834e-15
5.0000000000000000e-01 -1.0854088311276758e-04 +0.0000000000000000e+00 +4.9999998429183529e-01 +6.1887609135198034e-19 -4.3445906125030770e-01 -1.6557264775084069e-15
5.9999999999999998e-01 -1.5629887056774563e-04 +0.0000000000000000e+00 +5.9999997285629147e-01 +7.1293899948020856e-19 -4.3445906067659612e-01 -1.8619128601185411e-15
6.9999999999999996e-01 -2.1274012759086767e-04 +0.0000000000000000e+00 +6.9999995689679639e-01 +7.2777812809759858e-19 -4.3445905999827261e-01 -1.8131798026404966e-15
7.9999999999999993e-01 -2.7786465374301378e-04 +0.0000000000000000e+00 +7.9999993565935823e-01 +6.3368276366377249e-19 -4.3445905921524480e-01 -1.4676429974485783e-15
8.9999999999999991e-01 -3.5167244851750024e-04 +0.0000000000000000e+00 +8.9999990838998534e-01 +4.0094062619312855e-19 -4.3445905832741916e-01 -8.3651304003113408e-16
9.9999999999999989e-01 -4.3416351134007770e-04 +0.0000000000000000e+00 +9.9999987433468596e-01 -1.6236964112018231e-22 -4.3445905733470280e-01 -2.2938418642143804e-21
1.0999999999999999e+00 -5.2533784156892931e-04 +0.0000000000000000e+00 +1.0999998327394684e+00 -5.7953418215230330e-19 -4.3445905623701864e-01 +9.0068238300689011e-16
1.2000000000000000e+00 -6.2519543849466912e-04 +0.0000000000000000e+00 +1.1999997828503413e+00 -1.2678458395133066e-18 -4.3445905503435717e-01 +1.7555702063362900e-15
1.3000000000000000e+00 -7.3373630134034224e-04 +0.0000000000000000e+00 +1.2999997239133130e+00 -1.9759436227928674e-18 -4.3445905372672561e-01 +2.4728232596422674e-15
1.4000000000000001e+00 -8.5096042926142458e-04 +0.0000000000000000e+00 +1.3999996551743923e+00 -2.6146522124468311e-18 -4.3445905231413068e-01 +2.9706171105055520e-15
1.5000000000000002e+00 -9.7686782134582292e-04 +0.0000000000000000e+00 +1.4999995758795877e+00 -3.0947708671907012e-18 -4.3445905079657970e-01 +3.1849774214244418e-15
1.6000000000000003e+00 -1.1114584766138756e-03 +0.0000000000000000e+00 +1.5999994852749078e+00 -3.3270696039942432e-18 -4.3445904917407990e-01 +3.0776033357805254e-15
1.7000000000000004e+00 -1.2547323940183520e-03 +0.0000000000000000e+00 +1.6999993826063617e+00 -3.2222853792400382e-18 -4.3445904744663866e-01 +2.6436751668593251e-15
1.8000000000000005e+00 -1.4066895724444532e-03 +0.0000000000000000e+00 +1.7999992671199583e+00 -2.6911182710898136e-18 -4.3445904561426357e-01 +1.9196439205105041e-15
1.9000000000000006e+00 -1.5673300107098120e-03 +0.0000000000000000e+00 +1.8999991380617067e+00 -1.6442276631043753e-18 -4.3445904367696248e-01 +9.9100018496597140e-16
2.0000000000000004e+00 -1.7366537075644928e-03 +0.0000000000000000e+00 +1.9999989946776160e+00 +7.7715708347757953e-21 -4.3445904163474330e-01 +1.9924657677322606e-20
2.1000000000000005e+00 -1.9146606616909922e-03 +0.0000000000000000e+00 +2.0999988362136954e+00 +2.3096406676763412e-18 -4.3445903948760789e-01 -8.8282977769929588e-16
2.2000000000000006e+00 -2.1013508717042388e-03 +0.0000000000000000e+00 +2.1999986619159548e+00 +5.1274557266058379e-18 -4.3445903723553453e-01 -1.5884697245533992e-15
2.3000000000000007e+00 -2.2967243361515931e-03 +0.0000000000000000e+00 +2.2999984710304031e+00 +8.2825488094797773e-18 -4.3445903487849447e-01 -2.0865475982510685e-15
2.4000000000000008e+00 -2.5007810535128466e-03 +0.0000000000000000e+00 +2.3999982628030505e+00 +1.1596161695383526e-17 -4.3445903241645972e-01 -2.3577980084330246e-15
2.5000000000000009e+00 -2.7135210222002208e-03 +0.0000000000000000e+00 +2.4999980364799068e+00 +1.4889434754334191e-17 -4.3445902984940132e-01 -2.3961193127766552e-15
2.6000000000000010e+00 -2.9349442405583676e-03 +0.0000000000000000e+00 +2.5999977913069818e+00 +1.7983395838257878e-17 -4.3445902717729051e-01 -2.2106431183075153e-15
2.7000000000000011e+00 -3.1650507068643687e-03 +0.0000000000000000e+00 +2.6999975265302858e+00 +2.0698949190521627e-17 -4.3445902440009887e-01 -1.8277958067274644e-15
2.8000000000000012e+00 -3.4038404193277340e-03 +0.0000000000000000e+00 +2.7999972413958290e+00 +2.2856864375303826e-17 -4.3445902151779697e-01 -1.2933514284969937e-15
2.9000000000000012e+00 -3.6513133760904021e-03 +0.0000000000000000e+00 +2.8999969351496220e+00 +2.4277765228091096e-17 -4.3445901853035557e-01 -6.7447531179762381e-16
3.0000000000000013e+00 -3.9074695752267389e-03 +0.0000000000000000e+00 +2.9999966070376756e+00 +2.4782118828592927e-17 -4.3445901543774523e-01 -6.1757733963645084e-17
3.1000000000000014e+00 -4.1723090147435379e-03 +0.0000000000000000e+00 +3.0999962563060004e+00 +2.4250302805263003e-17 -4.3445901223992739e-01 +4.4980389606568602e-16
3.2000000000000015e+00 -4.4458316925800193e-03 +0.0000000000000000e+00 +3.1999958822006080e+00 +2.2802958142691182e-17 -4.3445900893682854e-01 +8.3295412626129827e-16
3.3000000000000016e+00 -4.7280376066078274e-03 +0.0000000000000000e+00 +3.2999954839675092e+00 +2.0620924837311150e-17 -4.3445900552836675e-01 +1.0835001188064104e-15
3.4000000000000017e+00 -5.0189267546310303e-03 +0.0000000000000000e+00 +3.3999950608527154e+00 +1.7885189836108973e-17 -4.3445900201445997e-01 +1.2024446895802122e-15
3.5000000000000018e+00 -5.3184991343861177e-03 +0.0000000000000000e+00 +3.4999946121022387e+00 +1.4776900609417369e-17 -4.3445899839502694e-01 +1.1965315796573372e-15
3.6000000000000019e+00 -5.6267547435420000e-03 +0.0000000000000000e+00 +3.5999941369620907e+00 +1.1477378690025043e-17 -4.3445899466998572e-01 +1.0787877648694332e-15
3.7000000000000020e+00 -5.9436935797000049e-03 +0.0000000000000000e+00 +3.6999936346782838e+00 +8.1681331766789966e-18 -4.3445899083925560e-01 +8.6906263005914789e-16
3.8000000000000020e+00 -6.2693156403938778e-03 +0.0000000000000000e+00 +3.7999931044968300e+00 +5.0308742000531198e-18 -4.3445898690275558e-01 +5.9456383516097224e-16
3.9000000000000021e+00 -6.6036209230897792e-03 +0.0000000000000000e+00 +3.8999925456637419e+00 +2.2475263492523641e-18 -4.3445898286040519e-01 +2.9038970077027103e-16
