# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -4.3289453120159643e-01 +3.2261028938157901e-04 +4.4020904791090436e-02 +1.6159810334021203e+00 +1.5767816917597429e+02 +2.3855236572708905e+04 +1.3628079298102218e+06 
+1.0000000000000001e-01 -4.3289453113942672e-01 +3.2260305960834379e-04 +4.4018551836581071e-02 +1.6162102147945245e+00 +1.5773231636136751e+02 +2.3853736832823633e+04 +1.3625104452362116e+06 
+2.0000000000000001e-01 -4.3289453095599173e-01 +3.2258276391857713e-04 +4.4012006484780035e-02 +1.6168432726632878e+00 +1.5788201874500186e+02 +2.3849575963468324e+04 +1.3616869261170006e+06 
+3.0000000000000004e-01 -4.3289453065588829e-01 +3.2255149283217966e-04 +4.4002036992051151e-02 +1.6177984664209635e+00 +1.5810820703895621e+02 +2.3843261585892928e+04 +1.3604405850996899e+06 
+4.0000000000000002e-01 -4.3289453024372126e-01 +3.2251133812705217e-04 +4.3989412810808107e-02 +1.6189940217485028e+00 +1.5839178705590561e+02 +2.3835301519341167e+04 +1.3588747598025878e+06 
+5.0000000000000000e-01 -4.3289452972407871e-01 +3.2246439024486486e-04 +4.3974901025198639e-02 +1.6203482026396616e+00 +1.5871371244242087e+02 +2.3826203371322121e+04 +1.3570925540783389e+06 
+5.9999999999999998e-01 -4.3289452910157733e-01 +3.2241273931822860e-04 +4.3959272570027352e-02 +1.6217792816930017e+00 +1.5905486161753768e+02 +2.3816474701592681e+04 +1.3551974330690736e+06 
+6.9999999999999996e-01 -4.3289452838080883e-01 +3.2235847706578311e-04 +4.3943295165754383e-02 +1.6232054905277289e+00 +1.5939617505078724e+02 +2.3806623289363288e+04 +1.3532925653024558e+06 
+7.9999999999999993e-01 -4.3289452756637214e-01 +3.2230369432471005e-04 +4.3927737421065094e-02 +1.6245450914925734e+00 +1.5971857676100828e+02 +2.3797156717751073e+04 +1.3514811950156817e+06 
+8.9999999999999991e-01 -4.3289452666287076e-01 +3.2225048151843981e-04 +4.3913368611951532e-02 +1.6257163644856136e+00 +1.6000297911207861e+02 +2.3788582438070938e+04 +1.3498666165387582e+06 
+9.9999999999999989e-01 -4.3289452567490144e-01 +3.2220092883902547e-04 +4.3900956996654861e-02 +1.6266376112387315e+00 +1.6023031488531376e+02 +2.3781407719301940e+04 +1.3485520226463121e+06 
+1.0999999999999999e+00 -4.3289452460563688e-01 +3.2215644433804534e-04 +4.3891025072298404e-02 +1.6272536123227090e+00 +1.6038759918686551e+02 +2.3775970617298350e+04 +1.3476073690030754e+06 
+1.2000000000000000e+00 -4.3289452345370716e-01 +3.2211639751468681e-04 +4.3883333982024236e-02 +1.6275879339660366e+00 +1.6048060331866827e+02 +2.3772108708661290e+04 +1.3470003844166643e+06 
+1.3000000000000000e+00 -4.3289452221684160e-01 +3.2207978218656190e-04 +4.3877498815449195e-02 +1.6276785623037890e+00 +1.6051869332146512e+02 +2.3769568705652215e+04 +1.3466792112967414e+06 
+1.4000000000000001e+00 -4.3289452089276903e-01 +3.2204559120454525e-04 +4.3873134507340976e-02 +1.6275635122706955e+00 +1.6051123844080607e+02 +2.3768097168496501e+04 +1.3465919778399232e+06 
+1.5000000000000002e+00 -4.3289451947922253e-01 +3.2201281855081236e-04 +4.3869856734456314e-02 +1.6272807607103654e+00 +1.6046759277386687e+02 +2.3767440905670697e+04 +1.3466868875483463e+06 
+1.6000000000000003e+00 -4.3289451797393064e-01 +3.2198045855950350e-04 +4.3867280533278576e-02 +1.6268682743227221e+00 +1.6039712256928590e+02 +2.3767346805916608e+04 +1.3469120886175605e+06 
+1.7000000000000004e+00 -4.3289451637462434e-01 +3.2194750401978039e-04 +4.3865021217348997e-02 +1.6263640639722785e+00 +1.6030918916910406e+02 +2.3767561525910973e+04 +1.3472157530097826e+06 
+1.8000000000000005e+00 -4.3289451467902768e-01 +3.2191294966096666e-04 +4.3862693444176523e-02 +1.6258060754074026e+00 +1.6021316439142427e+02 +2.3767832151427334e+04 +1.3475460114435006e+06 
+1.9000000000000006e+00 -4.3289451288486869e-01 +3.2187579026491878e-04 +4.3859912201844632e-02 +1.6252322501844358e+00 +1.6011841434273629e+02 +2.3767905828280360e+04 +1.3478510224802871e+06 
+2.0000000000000004e+00 -4.3289451098988002e-01 +3.2183502222546092e-04 +4.3856293487682732e-02 +1.6246804601549156e+00 +1.6003428092397999e+02 +2.3767530241610199e+04 +1.3480790814003998e+06 
+2.1000000000000005e+00 -4.3289450899255277e-01 +3.2179003717882173e-04 +4.3851597561324861e-02 +1.6241745510410701e+00 +1.5996669337803746e+02 +2.3766548500698846e+04 +1.3481973690059481e+06 
+2.2000000000000006e+00 -4.3289450689310932e-01 +3.2174112059289202e-04 +4.3845919840829244e-02 +1.6237081432483058e+00 +1.5991364614541709e+02 +2.3765006510846753e+04 +1.3482167952635968e+06 
+2.3000000000000007e+00 -4.3289450469203611e-01 +3.2168867618906176e-04 +4.3839406724507479e-02 +1.6232712578472315e+00 +1.5987191988299529e+02 +2.3762973789188512e+04 +1.3481549274837833e+06 
+2.4000000000000008e+00 -4.3289450238980487e-01 +3.2163310817992144e-04 +4.3832203026048185e-02 +1.6228539189073474e+00 +1.5983832383954348e+02 +2.3760519776940673e+04 +1.3480291999611666e+06 
+2.5000000000000009e+00 -4.3289449998689178e-01 +3.2157481998996371e-04 +4.3824453714628578e-02 +1.6224461726487749e+00 +1.5980966843490907e+02 +2.3757713774291369e+04 +1.3478570281029143e+06 
+2.6000000000000010e+00 -4.3289449748377345e-01 +3.2151421365139840e-04 +4.3816303966859614e-02 +1.6220381151128089e+00 +1.5978275896883852e+02 +2.3754624750964922e+04 +1.3476558531356482e+06 
+2.7000000000000011e+00 -4.3289449488092180e-01 +3.2145169149335248e-04 +4.3807898360955923e-02 +1.6216198444224257e+00 +1.5975441386319574e+02 +2.3751321614292094e+04 +1.3474430463461035e+06 
+2.8000000000000012e+00 -4.3289449217881515e-01 +3.2138765505906604e-04 +4.3799381870226632e-02 +1.6211814903450623e+00 +1.5972144698866677e+02 +2.3747873042775875e+04 +1.3472359903699502e+06 
+2.9000000000000012e+00 -4.3289448937791902e-01 +3.2132250481402307e-04 +4.3790898166139743e-02 +1.6207132196262504e+00 +1.5968069650927791e+02 +2.3744347461377492e+04 +1.3470519508355542e+06 
+3.0000000000000013e+00 -4.3289448647870404e-01 +3.2125663741938167e-04 +4.3782590911862880e-02 +1.6202053398226248e+00 +1.5962900737284994e+02 +2.3740812315307528e+04 +1.3469081337161211e+06 
+3.1000000000000014e+00 -4.3289448348112392e-01 +3.2119019002241193e-04 +4.3774493433795719e-02 +1.6196543979938383e+00 +1.5956547335136463e+02 +2.3737297578390393e+04 +1.3468104243101715e+06 
+3.2000000000000015e+00 -4.3289448038443384e-01 +3.2112278066728100e-04 +4.3766444338440423e-02 +1.6190671437974149e+00 +1.5949315567725796e+02 +2.3733776735427709e+04 +1.3467450422626673e+06 
+3.3000000000000016e+00 -4.3289447718785934e-01 +3.2105396824614094e-04 +4.3758261007159391e-02 +1.6184509168448058e+00 +1.5941558061375696e+02 +2.3730220796040878e+04 +1.3466959189943220e+06 
+3.4000000000000017e+00 -4.3289447389062524e-01 +3.2098331246912626e-04 +4.3749761314287726e-02 +1.6178130125283632e+00 +1.5933626009908630e+02 +2.3726601118024413e+04 +1.3466470736905166e+06 
+3.5000000000000018e+00 -4.3289447049196561e-01 +3.2091037378471389e-04 +4.3740764187116553e-02 +1.6171606913692402e+00 +1.5925868508793982e+02 +2.3722889345892971e+04 +1.3465826335219799e+06 
+3.6000000000000019e+00 -4.3289446699111217e-01 +3.2083471702255183e-04 +4.3731088676616577e-02 +1.6165010699730218e+00 +1.5918633941316494e+02 +2.3719058055865655e+04 +1.3464867788200802e+06 
+3.7000000000000020e+00 -4.3289446338729920e-01 +3.2075590608451416e-04 +4.3720554418114607e-02 +1.6158412711502961e+00 +1.5912269181425179e+02 +2.3715079900999481e+04 +1.3463437793761645e+06 
+3.8000000000000020e+00 -4.3289445967976936e-01 +3.2067350991341319e-04 +4.3708982235918015e-02 +1.6151882518760214e+00 +1.5907118525235592e+02 +2.3710928608069637e+04 +1.3461380430779594e+06 
+3.9000000000000021e+00 -4.3289445586776243e-01 +3.2058709630296668e-04 +4.3696193110601189e-02 +1.6145489800730541e+00 +1.5903525421583620e+02 +2.3706577965487355e+04 +1.3458540404422760e+06 
+4.0000000000000018e+00 -4.3289445195055065e-01 +3.2049624445627800e-04 +4.3682012953331968e-02 +1.6139300636082681e+00 +1.5901822930200191e+02 +2.3702004046015543e+04 +1.3454767764978514e+06 
+4.1000000000000014e+00 -4.3289444792820392e-01 +3.2040084771020768e-04 +4.3666422051000887e-02 +1.6133319682429861e+00 +1.5902050439266139e+02 +2.3697213576922477e+04 +1.3450051348862301e+06 
+4.2000000000000011e+00 -4.3289444380186370e-01 +3.2030132706091166e-04 +4.3649636870606461e-02 +1.6127471729260918e+00 +1.5903814551813036e+02 +2.3692245942351154e+04 +1.3444576859540239e+06 
+4.3000000000000007e+00 -4.3289443957269974e-01 +3.2019816177217075e-04 +4.3631890119248867e-02 +1.6121675894308505e+00 +1.5906692896069103e+02 +2.3687142124759815e+04 +1.3438541919805571e+06 
+4.4000000000000004e+00 -4.3289443524188292e-01 +3.2009182720683601e-04 +4.3613414216927063e-02 +1.6115852666534780e+00 +1.5910264304974098e+02 +2.3681942195463649e+04 +1.3432143282894255e+06 
+4.5000000000000000e+00 -4.3289443081058970e-01 +3.1998279633299462e-04 +4.3594441937592765e-02 +1.6109923558882382e+00 +1.5914107463455360e+02 +2.3676685459477070e+04 +1.3425577525044044e+06 
+4.5999999999999996e+00 -4.3289442627998170e-01 +3.1987154134956836e-04 +4.3575203935091254e-02 +1.6103810567663188e+00 +1.5917805634235341e+02 +2.3671410784595177e+04 +1.3419038797103139e+06 
+4.6999999999999993e+00 -4.3289442165120856e-01 +3.1975852822877817e-04 +4.3555929075503971e-02 +1.6097437839318041e+00 +1.5920946038865242e+02 +2.3666155611887851e+04 +1.3412719099812706e+06 
+4.7999999999999989e+00 -4.3289441692543928e-01 +3.1964422185414064e-04 +4.3536848021381379e-02 +1.6090730158664510e+00 +1.5923113370034037e+02 +2.3660956827573060e+04 +1.3406811264945196e+06 
+4.8999999999999986e+00 -4.3289441210381002e-01 +3.1952908311518388e-04 +4.3518187022050812e-02 +1.6083613850702998e+00 +1.5923901245211133e+02 +2.3655850219536431e+04 +1.3401503625405279e+06 
