# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +4.6467000000000001e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.3271925560955635e-02 -4.3360334877572593e-01 -4.4792390665583633e-03
-1.0000000000000001e-01 +4.6466956836063416e+00 +0.0000000000000000e+00 -9.9999999875791626e-02 +2.3271918744068521e-02 -4.3360335623796886e-01 -4.4792916223708422e-03
-2.0000000000000001e-01 +4.6466827344253021e+00 +0.0000000000000000e+00 -1.9999999900633308e-01 +2.3271911650840763e-02 -4.3360336249037473e-01 -4.4793445036926879e-03
-3.0000000000000004e-01 +4.6466611524568542e+00 +0.0000000000000000e+00 -2.9999999664637417e-01 +2.3271904312182536e-02 -4.3360336754272755e-01 -4.4793976681867381e-03
-4.0000000000000002e-01 +4.6466309377010582e+00 +0.0000000000000000e+00 -3.9999999205066461e-01 +2.3271896758969599e-02 -4.3360337140496424e-01 -4.4794510735337405e-03
-5.0000000000000000e-01 +4.6465920901580624e+00 +0.0000000000000000e+00 -4.9999998447395422e-01 +2.3271889022047739e-02 -4.3360337408719107e-01 -4.4795046774324040e-03
-5.9999999999999998e-01 +4.6465446098281022e+00 +0.0000000000000000e+00 -5.9999997317099285e-01 +2.3271881132237458e-02 -4.3360337559970341e-01 -4.4795584375995024e-03
-6.9999999999999996e-01 +4.6464884967115028e+00 +0.0000000000000000e+00 -6.9999995739653020e-01 +2.3271873120338443e-02 -4.3360337595300363e-01 -4.4796123117699458e-03
-7.9999999999999993e-01 +4.6464237508086734e+00 +0.0000000000000000e+00 -7.9999993640531619e-01 +2.3271865017134231e-02 -4.3360337515781983e-01 -4.4796662576968693e-03
-8.9999999999999991e-01 +4.6463503721201143e+00 +0.0000000000000000e+00 -8.9999990945210084e-01 +2.3271856853396704e-02 -4.3360337322512410e-01 -4.4797202331517023e-03
-9.9999999999999989e-01 +4.6462683606464097e+00 +0.0000000000000000e+00 -9.9999987579163396e-01 +2.3271848659890768e-02 -4.3360337016615141e-01 -4.4797741959242800e-03
-1.0999999999999999e+00 +4.6461777163882312e+00 +0.0000000000000000e+00 -1.0999998346786657e+00 +2.3271840467378804e-02 -4.3360336599241656e-01 -4.4798281038228955e-03
-1.2000000000000000e+00 +4.6460784393463381e+00 +0.0000000000000000e+00 -1.1999997853679463e+00 +2.3271832306625349e-02 -4.3360336071573530e-01 -4.4798819146744072e-03
