# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -4.3360139164484196e-01 +3.2529677981565476e-03 +1.7417200707585981e-01 -2.6535851263943545e+01 -7.1175299087804171e+02 +1.5974842094225966e+05 +3.0194843041333803e+06 
+1.0000000000000001e-01 -4.3360135625230667e-01 +3.2509339227721756e-03 +1.7645302595190421e-01 -2.6462532491723021e+01 -7.5378352583959213e+02 +1.5939781746612917e+05 +3.2103216352100419e+06 
+2.0000000000000001e-01 -4.3360131845293820e-01 +3.2502170556260243e-03 +1.7882850807172779e-01 -2.6422868568082176e+01 -7.9843336509824928e+02 +1.5924397985829963e+05 +3.4143001926574633e+06 
+3.0000000000000004e-01 -4.3360127827968170e-01 +3.2507614239303678e-03 +1.8127199822930781e-01 -2.6415777515810674e+01 -8.4518812267746478e+02 +1.5928033743311421e+05 +3.6291375363623956e+06 
+4.0000000000000002e-01 -4.3360123576558096e-01 +3.2525112605996365e-03 +1.8375705335175246e-01 -2.6440177407445759e+01 -8.9353364769082532e+02 +1.5950031951653949e+05 +3.8525523495122562e+06 
+5.0000000000000000e-01 -4.3360119094381100e-01 +3.2554108055397059e-03 +1.8625724746770206e-01 -2.6494986430144017e+01 -9.4295612268804382e+02 +1.5989735586421945e+05 +4.0822649159814543e+06 
+5.9999999999999998e-01 -4.3360114384762805e-01 +3.2594043074457477e-03 +1.8874616488112950e-01 -2.6579122954483577e+01 -9.9294193054169955e+02 +1.6046487707859493e+05 +4.3159964844890619e+06 
+6.9999999999999996e-01 -4.3360109451039225e-01 +3.2644360256617890e-03 +1.9119740351572953e-01 -2.6691505619932570e+01 -1.0429777186960871e+03 +1.6119631515301511e+05 +4.5514695755896447e+06 
+7.9999999999999993e-01 -4.3360104296554020e-01 +3.2704502363774747e-03 +1.9358457172521532e-01 -2.6831053530245178e+01 -1.0925503405183792e+03 +1.6208510461164045e+05 +4.7864077132620495e+06 
+8.9999999999999991e-01 -4.3360098924658519e-01 +3.2773912310546994e-03 +1.9588128841383665e-01 -2.6996686237219315e+01 -1.1411468566748940e+03 +1.6312468246932115e+05 +5.0185354299710244e+06 
+9.9999999999999989e-01 -4.3360093338712202e-01 +3.2852033221383303e-03 +1.9806118375144011e-01 -2.7187323924636129e+01 -1.1882545481681686e+03 +1.6430848930905160e+05 +5.2455783295539459e+06 
+1.0999999999999999e+00 -4.3360087542078996e-01 +3.2938308430391777e-03 +2.0009789492987246e-01 -2.7401887437695638e+01 -1.2333608376636973e+03 +1.6562996950499475e+05 +5.4652627231674511e+06 
+1.2000000000000000e+00 -4.3360081538130552e-01 +3.3032181526307996e-03 +2.0196507029994690e-01 -2.7639298429773945e+01 -1.2759533671506542e+03 +1.6708257208320985e+05 +5.6753159950520229e+06 
+1.3000000000000000e+00 -4.3360075330240655e-01 +3.3133096382545104e-03 +2.0363636259942341e-01 -2.7898479477457435e+01 -1.3155198696774182e+03 +1.6865975142740540e+05 +5.8734660004213545e+06 
+1.4000000000000001e+00 -4.3360068921790362e-01 +3.3240497149872768e-03 +2.0508543551228423e-01 -2.8178354079147308e+01 -1.3515482938225307e+03 +1.7035496730190548e+05 +6.0574416555257235e+06 
+1.5000000000000002e+00 -4.3360062316161468e-01 +3.3353828326613258e-03 +2.0628595575273068e-01 -2.8477846888204230e+01 -1.3835266542749519e+03 +1.7216168623928350e+05 +6.2249722357206503e+06 
+1.6000000000000003e+00 -4.3360055516739893e-01 +3.3472534762366704e-03 +2.0721159751662310e-01 -2.8795883737975970e+01 -1.4109431161948214e+03 +1.7407338169832702e+05 +6.3737877761670854e+06 
+1.7000000000000004e+00 -4.3360048526912631e-01 +3.3596061674638781e-03 +2.0783603874378617e-01 -2.9131391722001762e+01 -1.4332859241914327e+03 +1.7608353457950565e+05 +6.5016187384248078e+06 
+1.8000000000000005e+00 -4.3360041350068229e-01 +3.3723854677572183e-03 +2.0813296205312337e-01 -2.9483299294619425e+01 -1.4500434212978093e+03 +1.7818563382519135e+05 +6.6061961055291388e+06 
+1.9000000000000006e+00 -4.3360033989595304e-01 +3.3855359843561646e-03 +2.0807605279752628e-01 -2.9850536474991692e+01 -1.4607040098626030e+03 +1.8037317763246933e+05 +6.6852511929153595e+06 
+2.0000000000000004e+00 -4.3360026448883399e-01 +3.3990023538861547e-03 +2.0763900030430019e-01 -3.0232033750582389e+01 -1.4647560943941805e+03 +1.8263966582176261e+05 +6.7365151334965387e+06 
+2.1000000000000005e+00 -4.3360018732878947e-01 +3.4127303032507085e-03 +2.0680394340965991e-01 -3.0626450128155970e+01 -1.4618173818576681e+03 +1.8497660564847314e+05 +6.7581989181908499e+06 
+2.2000000000000006e+00 -4.3360010854272257e-01 +3.4266416725179114e-03 +2.0558945113452762e-01 -3.1031261391351602e+01 -1.4521218220609935e+03 +1.8736903079697068e+05 +6.7509967420442561e+06 
+2.3000000000000007e+00 -4.3360002828144700e-01 +3.4406436082923754e-03 +2.0402436252698541e-01 -3.1443555258704187e+01 -1.4360876161669571e+03 +1.8980039748945573e+05 +6.7163680371469492e+06 
+2.4000000000000008e+00 -4.3359994669564267e-01 +3.4546432255189480e-03 +2.0213750234691080e-01 -3.1860419000646875e+01 -1.4141326755358857e+03 +1.9225416341194321e+05 +6.6557705838193512e+06 
+2.5000000000000009e+00 -4.3359986393584088e-01 +3.4685476203434925e-03 +1.9995767552447596e-01 -3.2278939499639499e+01 -1.3866745209164526e+03 +1.9471378513406048e+05 +6.5706602634557625e+06 
