# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 -4.6467000000000001e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 -1.1823033367089836e-02 +2.1667717611278650e-01 -1.4720618497063495e-03
1.0000000000000001e-01 -4.6466956865355273e+00 +0.0000000000000000e+00 +9.9999999875960172e-02 -1.1823142407461976e-02 +2.1667717393887712e-01 -1.4720301870700802e-03
2.0000000000000001e-01 -4.6466827461421989e+00 +0.0000000000000000e+00 +1.9999999900768131e-01 -1.1823249112030986e-02 +2.1667717168985398e-01 -1.4719977322832352e-03
3.0000000000000004e-01 -4.6466611788202021e+00 +0.0000000000000000e+00 +2.9999999665092442e-01 -1.1823353012004219e-02 +2.1667716917728816e-01 -1.4719646725741844e-03
4.0000000000000002e-01 -4.6466309845697973e+00 +0.0000000000000000e+00 +3.9999999206145059e-01 -1.1823453638730823e-02 +2.1667716621272101e-01 -1.4719311951583124e-03
5.0000000000000000e-01 -4.6465921633913281e+00 +0.0000000000000000e+00 +4.9999998449502087e-01 -1.1823550523671931e-02 +2.1667716260766834e-01 -1.4718974872356579e-03
5.9999999999999998e-01 -4.6465447152852279e+00 +0.0000000000000000e+00 +5.9999997320739640e-01 -1.1823643198370898e-02 +2.1667715817362479e-01 -1.4718637359885461e-03
6.9999999999999996e-01 -4.6464886402520271e+00 +0.0000000000000000e+00 +6.9999995745433852e-01 -1.1823731194423455e-02 +2.1667715272206789e-01 -1.4718301285792232e-03
7.9999999999999993e-01 -4.6464239382923598e+00 +0.0000000000000000e+00 +7.9999993649160839e-01 -1.1823814043447952e-02 +2.1667714606446287e-01 -1.4717968521474961e-03
8.9999999999999991e-01 -4.6463506094069738e+00 +0.0000000000000000e+00 +8.9999990957496767e-01 -1.1823891277055543e-02 +2.1667713801226660e-01 -1.4717640938083612e-03
9.9999999999999989e-01 -4.6462686535967368e+00 +0.0000000000000000e+00 +9.9999987596017792e-01 -1.1823962426820392e-02 +2.1667712837693212e-01 -1.4717320406496411e-03
1.0999999999999999e+00 -4.6461780708626419e+00 +0.0000000000000000e+00 +1.0999998349030009e+00 -1.1824027024249935e-02 +2.1667711696991310e-01 -1.4717008797296160e-03
1.2000000000000000e+00 -4.6460788612058188e+00 +0.0000000000000000e+00 +1.1999997856591988e+00 -1.1824084600755064e-02 +2.1667710360266781e-01 -1.4716707980746537e-03
1.3000000000000000e+00 -4.6459710246275376e+00 +0.0000000000000000e+00 +1.2999997274845339e+00 -1.1824134687620403e-02 +2.1667708808666400e-01 -1.4716419826768393e-03
1.4000000000000001e+00 -4.6458545611292204e+00 +0.0000000000000000e+00 +1.3999996596347688e+00 -1.1824176815974551e-02 +2.1667707023338253e-01 -1.4716146204916002e-03
1.5000000000000002e+00 -4.6457294707124452e+00 +0.0000000000000000e+00 +1.4999995813656664e+00 -1.1824210516760350e-02 +2.1667704985432262e-01 -1.4715888984353316e-03
1.6000000000000003e+00 -4.6455957533789540e+00 +0.0000000000000000e+00 +1.5999994919329901e+00 -1.1824235320705194e-02 +2.1667702676100531e-01 -1.4715650033830185e-03
1.7000000000000004e+00 -4.6454534091306634e+00 +0.0000000000000000e+00 +1.6999993905925037e+00 -1.1824250758291315e-02 +2.1667700076497842e-01 -1.4715431221658511e-03
1.8000000000000005e+00 -4.6453024379696677e+00 +0.0000000000000000e+00 +1.7999992765999715e+00 -1.1824256359726122e-02 +2.1667697167782077e-01 -1.4715234415688429e-03
1.9000000000000006e+00 -4.6451428398982495e+00 +0.0000000000000000e+00 +1.8999991492111585e+00 -1.1824251654912545e-02 +2.1667693931114634e-01 -1.4715061483284405e-03
2.0000000000000004e+00 -4.6449746149188851e+00 +0.0000000000000000e+00 +1.9999990076818301e+00 -1.1824236173419428e-02 +2.1667690347660887e-01 -1.4714914291301304e-03
2.1000000000000005e+00 -4.6447977630342550e+00 +0.0000000000000000e+00 +2.0999988512677525e+00 -1.1824209721171259e-02 +2.1667686407303202e-01 -1.4714794030473747e-03
2.2000000000000006e+00 -4.6446122842472422e+00 +0.0000000000000000e+00 +2.1999986792246924e+00 -1.1824173210723567e-02 +2.1667682134778757e-01 -1.4714699188838288e-03
2.3000000000000007e+00 -4.6444181785609278e+00 +0.0000000000000000e+00 +2.2999984908084179e+00 -1.1824127831276133e-02 +2.1667677563538942e-01 -1.4714627579056399e-03
2.4000000000000008e+00 -4.6442154459785749e+00 +0.0000000000000000e+00 +2.3999982852746973e+00 -1.1824074771973796e-02 +2.1667672727035858e-01 -1.4714577014184043e-03
2.5000000000000009e+00 -4.6440040865036165e+00 +0.0000000000000000e+00 +2.4999980618792996e+00 -1.1824015221916579e-02 +2.1667667658722287e-01 -1.4714545307747662e-03
2.6000000000000010e+00 -4.6437841001396434e+00 +0.0000000000000000e+00 +2.5999978198779954e+00 -1.1823950370169820e-02 +2.1667662392051543e-01 -1.4714530273820118e-03
2.7000000000000011e+00 -4.6435554868903877e+00 +0.0000000000000000e+00 +2.6999975585265554e+00 -1.1823881405774270e-02 +2.1667656960477491e-01 -1.4714529727096720e-03
2.8000000000000012e+00 -4.6433182467597129e+00 +0.0000000000000000e+00 +2.7999972770807515e+00 -1.1823809517756172e-02 +2.1667651397454443e-01 -1.4714541482971164e-03
2.9000000000000012e+00 -4.6430723797515983e+00 +0.0000000000000000e+00 +2.8999969747963563e+00 -1.1823735895137381e-02 +2.1667645736437061e-01 -1.4714563357611551e-03
3.0000000000000013e+00 -4.6428178858701257e+00 +0.0000000000000000e+00 +2.9999966509291438e+00 -1.1823661726945406e-02 +2.1667640010880354e-01 -1.4714593168036348e-03
3.1000000000000014e+00 -4.6425547651194687e+00 +0.0000000000000000e+00 +3.0999963047348875e+00 -1.1823588202223449e-02 +2.1667634254239546e-01 -1.4714628732190407e-03
3.2000000000000015e+00 -4.6422830175038756e+00 +0.0000000000000000e+00 +3.1999959354693632e+00 -1.1823516510040459e-02 +2.1667628499970007e-01 -1.4714667869020956e-03
3.3000000000000016e+00 -4.6420026430276593e+00 +0.0000000000000000e+00 +3.2999955423883462e+00 -1.1823447839501153e-02 +2.1667622781527238e-01 -1.4714708398553612e-03
3.4000000000000017e+00 -4.6417136416951825e+00 +0.0000000000000000e+00 +3.3999951247476137e+00 -1.1823383379756008e-02 +2.1667617132366715e-01 -1.4714748141968412e-03
3.5000000000000018e+00 -4.6414160135108435e+00 +0.0000000000000000e+00 +3.4999946818029426e+00 -1.1823324320011198e-02 +2.1667611585943877e-01 -1.4714784921675815e-03
3.6000000000000019e+00 -4.6411097584790646e+00 +0.0000000000000000e+00 +3.5999942128101106e+00 -1.1823271849538618e-02 +2.1667606175714008e-01 -1.4714816561392783e-03
3.7000000000000020e+00 -4.6407948766042777e+00 +0.0000000000000000e+00 +3.6999937170248964e+00 -1.1823227157685761e-02 +2.1667600935132186e-01 -1.4714840886218793e-03
3.8000000000000020e+00 -4.6404713678909122e+00 +0.0000000000000000e+00 +3.7999931937030795e+00 -1.1823191433885624e-02 +2.1667595897653158e-01 -1.4714855722711929e-03
3.9000000000000021e+00 -4.6401392323433797e+00 +0.0000000000000000e+00 +3.8999926421004387e+00 -1.1823165867666619e-02 +2.1667591096731320e-01 -1.4714858898964957e-03
4.0000000000000018e+00 -4.6397984699660624e+00 +0.0000000000000000e+00 +3.9999920614727547e+00 -1.1823151648662400e-02 +2.1667586565820574e-01 -1.4714848244681423e-03
4.1000000000000014e+00 -4.6394490807633000e+00 +0.0000000000000000e+00 +4.0999914510758071e+00 -1.1823149642555691e-02 +2.1667582327980092e-01 -1.4714821942543423e-03
4.2000000000000011e+00 -4.6390910647393806e+00 +0.0000000000000000e+00 +4.1999908101653771e+00 -1.1823159418618523e-02 +2.1667578364682516e-01 -1.4714779581623579e-03
