# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +4.6467000000000001e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
-1.0000000000000001e-01 +4.6466956848881331e+00 +0.0000000000000000e+00 -9.9999999875865400e-02 +8.6302231381785654e-05 +0.0000000000000000e+00 +9.9999999627596248e-01
-2.0000000000000001e-01 +4.6466827395549251e+00 +0.0000000000000000e+00 -1.9999999900692350e-01 +1.7260442671084014e-04 +0.0000000000000000e+00 +9.9999998510385590e-01
-3.0000000000000004e-01 +4.6466611640040139e+00 +0.0000000000000000e+00 -2.9999999664836791e-01 +2.5890658534906305e-04 +0.0000000000000000e+00 +9.9999996648368950e-01
-4.0000000000000002e-01 +4.6466309582390970e+00 +0.0000000000000000e+00 -3.9999999205539305e-01 +3.4520870674534400e-04 +0.0000000000000000e+00 +9.9999994041547269e-01
-5.0000000000000000e-01 +4.6465921222639217e+00 +0.0000000000000000e+00 -4.9999998448319438e-01 +4.3151079043556555e-04 +0.0000000000000000e+00 +9.9999990689921459e-01
-5.9999999999999998e-01 +4.6465446560822787e+00 +0.0000000000000000e+00 -5.9999997318696829e-01 +5.1781283604260145e-04 +0.0000000000000000e+00 +9.9999986593492451e-01
-6.9999999999999996e-01 +4.6464885596979917e+00 +0.0000000000000000e+00 -6.9999995742191190e-01 +6.0411484327631065e-04 +0.0000000000000000e+00 +9.9999981752261147e-01
-7.9999999999999993e-01 +4.6464238331149090e+00 +0.0000000000000000e+00 -7.9999993644322343e-01 +6.9041681193352661e-04 +0.0000000000000000e+00 +9.9999976166228455e-01
-8.9999999999999991e-01 +4.6463504763368944e+00 +0.0000000000000000e+00 -8.9999990950610198e-01 +7.7671874189804194e-04 +0.0000000000000000e+00 +9.9999969835395253e-01
-9.9999999999999989e-01 +4.6462684893678201e+00 +0.0000000000000000e+00 -9.9999987586574746e-01 +8.6302063314058861e-04 +0.0000000000000000e+00 +9.9999962759762406e-01
-1.0999999999999999e+00 +4.6461778722115552e+00 +0.0000000000000000e+00 -1.0999998347773605e+00 +9.4932248571881397e-04 +0.0000000000000000e+00 +9.9999954939330760e-01
-1.2000000000000000e+00 +4.6460786248719605e+00 +0.0000000000000000e+00 -1.1999997854961428e+00 +1.0356242997772516e-03 +0.0000000000000000e+00 +9.9999946374101112e-01
-1.3000000000000000e+00 +4.6459707473528766e+00 +0.0000000000000000e+00 -1.2999997272772970e+00 +1.1219260755472886e-03 +0.0000000000000000e+00 +9.9999937064074251e-01
-1.4000000000000001e+00 +4.6458542396581173e+00 +0.0000000000000000e+00 -1.3999996593760260e+00 +1.2082278133471265e-03 +0.0000000000000000e+00 +9.9999927009250922e-01
-1.5000000000000002e+00 +4.6457291017914599e+00 +0.0000000000000000e+00 -1.4999995810475337e+00 +1.2945295135817401e-03 +0.0000000000000000e+00 +9.9999916209631823e-01
-1.6000000000000003e+00 +4.6455953337566367e+00 +0.0000000000000000e+00 -1.5999994915470246e+00 +1.3808311767428299e-03 +0.0000000000000000e+00 +9.9999904665217632e-01
-1.7000000000000004e+00 +4.6454529355573273e+00 +0.0000000000000000e+00 -1.6999993901297041e+00 +1.4671328034087706e-03 +0.0000000000000000e+00 +9.9999892376008948e-01
-1.8000000000000005e+00 +4.6453019071971493e+00 +0.0000000000000000e+00 -1.7999992760507779e+00 +1.5534343942445550e-03 +0.0000000000000000e+00 +9.9999879342006348e-01
-1.9000000000000006e+00 +4.6451422486796483e+00 +0.0000000000000000e+00 -1.8999991485654524e+00 +1.6397359500017333e-03 +0.0000000000000000e+00 +9.9999865563210344e-01
-2.0000000000000004e+00 +4.6449739600082909e+00 +0.0000000000000000e+00 -1.9999990069289344e+00 +1.7260374715183484e-03 +0.0000000000000000e+00 +9.9999851039621401e-01
-2.1000000000000005e+00 +4.6447970411864556e+00 +0.0000000000000000e+00 -2.0999988503964309e+00 +1.8123389597094002e-03 +0.0000000000000000e+00 +9.9999835771239898e-01
-2.2000000000000006e+00 +4.6446114922174297e+00 +0.0000000000000000e+00 -2.1999986782231500e+00 +1.8986404154626619e-03 +0.0000000000000000e+00 +9.9999819758066200e-01
-2.3000000000000007e+00 +4.6444173131044186e+00 +0.0000000000000000e+00 -2.2999984896642993e+00 +1.9849418395345340e-03 +0.0000000000000000e+00 +9.9999803000100640e-01
-2.4000000000000008e+00 +4.6442145038505585e+00 +0.0000000000000000e+00 -2.3999982839750875e+00 +2.0712432325405805e-03 +0.0000000000000000e+00 +9.9999785497343530e-01
-2.5000000000000009e+00 +4.6440030644589303e+00 +0.0000000000000000e+00 -2.4999980604107228e+00 +2.1575445949555388e-03 +0.0000000000000000e+00 +9.9999767249795180e-01
-2.6000000000000010e+00 +4.6437829949325753e+00 +0.0000000000000000e+00 -2.5999978182264143e+00 +2.2438459271133314e-03 +0.0000000000000000e+00 +9.9999748257455900e-01
-2.7000000000000011e+00 +4.6435542952745088e+00 +0.0000000000000000e+00 -2.6999975566773711e+00 +2.3301472292070855e-03 +0.0000000000000000e+00 +9.9999728520326003e-01
-2.8000000000000012e+00 +4.6433169654877338e+00 +0.0000000000000000e+00 -2.7999972750188027e+00 +2.4164485012891537e-03 +0.0000000000000000e+00 +9.9999708038405821e-01
-2.9000000000000012e+00 +4.6430710055752540e+00 +0.0000000000000000e+00 -2.8999969725059191e+00 +2.5027497432711428e-03 +0.0000000000000000e+00 +9.9999686811695687e-01
-3.0000000000000013e+00 +4.6428164155400902e+00 +0.0000000000000000e+00 -2.9999966483939309e+00 +2.5890509549239449e-03 +0.0000000000000000e+00 +9.9999664840195979e-01
-3.1000000000000014e+00 +4.6425531953852923e+00 +0.0000000000000000e+00 -3.0999963019380483e+00 +2.6753521358777741e-03 +0.0000000000000000e+00 +9.9999642123907073e-01
-3.2000000000000015e+00 +4.6422813451139548e+00 +0.0000000000000000e+00 -3.1999959323934823e+00 +2.7616532856222071e-03 +0.0000000000000000e+00 +9.9999618662829404e-01
-3.3000000000000016e+00 +4.6420008647292299e+00 +0.0000000000000000e+00 -3.2999955390154443e+00 +2.8479544035062308e-03 +0.0000000000000000e+00 +9.9999594456963448e-01
-3.4000000000000017e+00 +4.6417117542343416e+00 +0.0000000000000000e+00 -3.3999951210591464e+00 +2.9342554887382909e-03 +0.0000000000000000e+00 +9.9999569506309716e-01
-3.5000000000000018e+00 +4.6414140136326010e+00 +0.0000000000000000e+00 -3.4999946777798012e+00 +3.0205565403863483e-03 +0.0000000000000000e+00 +9.9999543810868774e-01
-3.6000000000000019e+00 +4.6411076429274187e+00 +0.0000000000000000e+00 -3.5999942084326220e+00 +3.1068575573779383e-03 +0.0000000000000000e+00 +9.9999517370641255e-01
