# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -4.3348073497827472e-01 +1.0324117608030555e-03 +6.1850174611318398e-01 +1.7782751611115515e+01 -7.2479744309683419e+03 -6.2389005334506328e+04 +3.0351719804879639e+07 
+1.0000000000000001e-01 -4.3348072715045272e-01 +1.0243635030063205e-03 +6.1931142692370944e-01 +1.7785220559871611e+01 -7.2857465597513064e+03 -6.1812213986335424e+04 +3.0590304030813534e+07 
+2.0000000000000001e-01 -4.3348072273293564e-01 +1.0173276552365642e-03 +6.2031993840280442e-01 +1.7749651810218605e+01 -7.3250252659801899e+03 -6.1009474564675795e+04 +3.0830837026465889e+07 
+3.0000000000000004e-01 -4.3348072135819149e-01 +1.0112932147697147e-03 +6.2150501778303258e-01 +1.7678075762360798e+01 -7.3655508930346896e+03 -5.9996178342709543e+04 +3.1072544290660337e+07 
+4.0000000000000002e-01 -4.3348072265879006e-01 +1.0062491648212765e-03 +6.2284441568320204e-01 +1.7572522935408124e+01 -7.4070640215733019e+03 -5.8787716061952589e+04 +3.1314652360647611e+07 
+5.0000000000000000e-01 -4.3348072626736578e-01 +1.0021844821003088e-03 +6.2431589025712186e-01 +1.7435023778255026e+01 -7.4493053506505776e+03 -5.7399476999189741e+04 +3.1556388232415751e+07 
+5.9999999999999998e-01 -4.3348073181661095e-01 +9.9908813684340811e-04 +6.2589720552264128e-01 +1.7267608701176833e+01 -7.4920156609136957e+03 -5.5846849309611614e+04 +3.1796979176698606e+07 
+6.9999999999999996e-01 -4.3348073893928168e-01 +9.9694909736971473e-04 +6.2756613115402193e-01 +1.7072307959438955e+01 -7.5349358035786099e+03 -5.4145219470449047e+04 +3.2035652670915324e+07 
+7.9999999999999993e-01 -4.3348074726815999e-01 +9.9575633445492620e-04 +6.2930043683414583e-01 +1.6851151568849513e+01 -7.5778065876925766e+03 -5.2309971979359310e+04 +3.2271635854666546e+07 
+8.9999999999999991e-01 -4.3348075643607359e-01 +9.9549882168795340e-04 +6.3107789366012812e-01 +1.6606169310726042e+01 -7.6203688001692062e+03 -5.0356489501046308e+04 +3.2504155610637579e+07 
