# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +4.6467000000000001e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.3249295499383871e-02 -4.3347464812964409e-01 -4.5839671924535318e-03
1.0000000000000001e-01 +4.6466956848869554e+00 +0.0000000000000000e+00 +9.9999999875865331e-02 +2.3249259483636615e-02 -4.3347482527133430e-01 -4.5839462461731472e-03
2.0000000000000001e-01 +4.6466827395455059e+00 +0.0000000000000000e+00 +1.9999999900692228e-01 +2.3249224575609781e-02 -4.3347500165661712e-01 -4.5839236750661065e-03
3.0000000000000004e-01 +4.6466611639722357e+00 +0.0000000000000000e+00 +2.9999999664836169e-01 +2.3249190707664732e-02 -4.3347517716092526e-01 -4.5838995744010343e-03
4.0000000000000002e-01 +4.6466309581638114e+00 +0.0000000000000000e+00 +3.9999999205537351e-01 +2.3249157812159051e-02 -4.3347535165972928e-01 -4.5838740394692221e-03
5.0000000000000000e-01 +4.6465921221169841e+00 +0.0000000000000000e+00 +4.9999998448314675e-01 +2.3249125821449425e-02 -4.3347552502852083e-01 -4.5838471655781183e-03
5.9999999999999998e-01 +4.6465446558285919e+00 +0.0000000000000000e+00 +5.9999997318686971e-01 +2.3249094667894460e-02 -4.3347569714279593e-01 -4.5838190480448106e-03
6.9999999999999996e-01 +4.6464885592955625e+00 +0.0000000000000000e+00 +6.9999995742172949e-01 +2.3249064283857569e-02 -4.3347586787803755e-01 -4.5837897821895254e-03
7.9999999999999993e-01 +4.6464238325149134e+00 +0.0000000000000000e+00 +7.9999993644291278e-01 +2.3249034601709795e-02 -4.3347603710970040e-01 -4.5837594633291292e-03
8.9999999999999991e-01 +4.6463504754837581e+00 +0.0000000000000000e+00 +8.9999990950560516e-01 +2.3249005553832726e-02 -4.3347620471319287e-01 -4.5837281867706090e-03
9.9999999999999989e-01 +4.6462684881993068e+00 +0.0000000000000000e+00 +9.9999987586499151e-01 +2.3248977072621260e-02 -4.3347637056386057e-01 -4.5836960478045866e-03
1.0999999999999999e+00 +4.6461778706588674e+00 +0.0000000000000000e+00 +1.0999998347762561e+00 +2.3248949090486484e-02 -4.3347653453697010e-01 -4.5836631416988011e-03
1.2000000000000000e+00 +4.6460786228598510e+00 +0.0000000000000000e+00 +1.1999997854945819e+00 +2.3248921539858525e-02 -4.3347669650769177e-01 -4.5836295636916121e-03
1.3000000000000000e+00 +4.6459707447997722e+00 +0.0000000000000000e+00 +1.2999997272751518e+00 +2.3248894353189359e-02 -4.3347685635108335e-01 -4.5835954089854976e-03
1.4000000000000001e+00 +4.6458542364762527e+00 +0.0000000000000000e+00 +1.3999996593731474e+00 +2.3248867462955635e-02 -4.3347701394207255e-01 -4.5835607727405386e-03
1.5000000000000002e+00 +4.6457290978870223e+00 +0.0000000000000000e+00 +1.4999995810437501e+00 +2.3248840801661490e-02 -4.3347716915544166e-01 -4.5835257500679259e-03
1.6000000000000003e+00 +4.6455953290299234e+00 +0.0000000000000000e+00 +1.5999994915421403e+00 +2.3248814301841385e-02 -4.3347732186580923e-01 -4.5834904360234335e-03
1.7000000000000004e+00 +4.6454529299029126e+00 +0.0000000000000000e+00 +1.6999993901234980e+00 +2.3248787896062849e-02 -4.3347747194761488e-01 -4.5834549256009299e-03
1.8000000000000005e+00 +4.6453019005040614e+00 +0.0000000000000000e+00 +1.7999992760430024e+00 +2.3248761516929343e-02 -4.3347761927510131e-01 -4.5834193137258387e-03
1.9000000000000006e+00 +4.6451422408315626e+00 +0.0000000000000000e+00 +1.8999991485558319e+00 +2.3248735097082959e-02 -4.3347776372229824e-01 -4.5833836952486433e-03
2.0000000000000004e+00 +4.6449739508837293e+00 +0.0000000000000000e+00 +1.9999990069171647e+00 +2.3248708569207289e-02 -4.3347790516300616e-01 -4.5833481649383530e-03
2.1000000000000005e+00 +4.6447970306590003e+00 +0.0000000000000000e+00 +2.0999988503821783e+00 +2.3248681869359862e-02 -4.3347804349986235e-01 -4.5833127987616150e-03
2.2000000000000006e+00 +4.6446114801559375e+00 +0.0000000000000000e+00 +2.1999986782060499e+00 +2.3248654946941717e-02 -4.3347817875169575e-01 -4.5832775977526262e-03
2.3000000000000007e+00 +4.6444172993732309e+00 +0.0000000000000000e+00 +2.2999984896439560e+00 +2.3248627754666910e-02 -4.3347831096647754e-01 -4.5832425441922880e-03
2.4000000000000008e+00 +4.6442144883096947e+00 +0.0000000000000000e+00 +2.3999982839510730e+00 +2.3248600245222028e-02 -4.3347844019228593e-01 -4.5832076203298410e-03
2.5000000000000009e+00 +4.6440030469642659e+00 +0.0000000000000000e+00 +2.4999980603825760e+00 +2.3248572371261059e-02 -4.3347856647732996e-01 -4.5831728083839379e-03
2.6000000000000010e+00 +4.6437829753360056e+00 +0.0000000000000000e+00 +2.5999978181936405e+00 +2.3248544085400273e-02 -4.3347868986997362e-01 -4.5831380905437188e-03
2.7000000000000011e+00 +4.6435542734240958e+00 +0.0000000000000000e+00 +2.6999975566394419e+00 +2.3248515340213105e-02 -4.3347881041875835e-01 -4.5831034489699227e-03
2.8000000000000012e+00 +4.6433169412278401e+00 +0.0000000000000000e+00 +2.7999972749751540e+00 +2.3248486088225068e-02 -4.3347892817242711e-01 -4.5830688657959489e-03
2.9000000000000012e+00 +4.6430709787466613e+00 +0.0000000000000000e+00 +2.8999969724559516e+00 +2.3248456281908695e-02 -4.3347904317994845e-01 -4.5830343231289747e-03
3.0000000000000013e+00 +4.6428163859801019e+00 +0.0000000000000000e+00 +2.9999966483370080e+00 +2.3248425873678501e-02 -4.3347915549053945e-01 -4.5829998030510353e-03
3.1000000000000014e+00 +4.6425531629278218e+00 +0.0000000000000000e+00 +3.0999963018734973e+00 +2.3248394815885982e-02 -4.3347926515368990e-01 -4.5829652876201400e-03
3.2000000000000015e+00 +4.6422813095895981e+00 +0.0000000000000000e+00 +3.1999959323205927e+00 +2.3248363060814577e-02 -4.3347937221918409e-01 -4.5829307588713649e-03
3.3000000000000016e+00 +4.6420008259653240e+00 +0.0000000000000000e+00 +3.2999955389334672e+00 +2.3248330560674792e-02 -4.3347947673712695e-01 -4.5828961988179737e-03
3.4000000000000017e+00 +4.6417117120550087e+00 +0.0000000000000000e+00 +3.3999951209672936e+00 +2.3248297267599204e-02 -4.3347957875796528e-01 -4.5828615894525230e-03
3.5000000000000018e+00 +4.6414139678587727e+00 +0.0000000000000000e+00 +3.4999946776772446e+00 +2.3248263133637623e-02 -4.3347967833251194e-01 -4.5828269127479821e-03
3.6000000000000019e+00 +4.6411075933768524e+00 +0.0000000000000000e+00 +3.5999942083184928e+00 +2.3248228110752184e-02 -4.3347977551196981e-01 -4.5827921506588687e-03
3.7000000000000020e+00 +4.6407925886095942e+00 +0.0000000000000000e+00 +3.6999937121462105e+00 +2.3248192150812568e-02 -4.3347987034795427e-01 -4.5827572851223578e-03
3.8000000000000020e+00 +4.6404689535574564e+00 +0.0000000000000000e+00 +3.7999931884155700e+00 +2.3248155205591189e-02 -4.3347996289251672e-01 -4.5827222980594330e-03
3.9000000000000021e+00 +4.6401366882210064e+00 +0.0000000000000000e+00 +3.8999926363817430e+00 +2.3248117226758472e-02 -4.3348005319816879e-01 -4.5826871713760186e-03
4.0000000000000018e+00 +4.6397957926009212e+00 +0.0000000000000000e+00 +3.9999920552999013e+00 +2.3248078165878119e-02 -4.3348014131790424e-01 -4.5826518869641238e-03
4.1000000000000014e+00 +4.6394462666979859e+00 +0.0000000000000000e+00 +4.0999914444252168e+00 +2.3248038011139966e-02 -4.3348022726453150e-01 -4.5826164396799759e-03
4.2000000000000011e+00 +4.6390881105130930e+00 +0.0000000000000000e+00 +4.1999908030128612e+00 +2.3247996897707821e-02 -4.3348031088827194e-01 -4.5825808763354610e-03
4.3000000000000007e+00 +4.6387213240472454e+00 +0.0000000000000000e+00 +4.2999901303180064e+00 +2.3247954997676779e-02 -4.3348039199831317e-01 -4.5825452568482080e-03
