# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 -4.6467000000000001e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
-1.0000000000000001e-01 -4.6466956847213661e+00 +0.0000000000000000e+00 -9.9999999875855811e-02 -8.6305574238676244e-05 +0.0000000000000000e+00 +9.9999999627567393e-01
-2.0000000000000001e-01 -4.6466827388848353e+00 +0.0000000000000000e+00 -1.9999999900684634e-01 -1.7261115799398720e-04 +0.0000000000000000e+00 +9.9999998510269394e-01
-3.0000000000000004e-01 -4.6466611624894387e+00 +0.0000000000000000e+00 -2.9999999664810606e-01 -2.5891675161539003e-04 +0.0000000000000000e+00 +9.9999996648105727e-01
-4.0000000000000002e-01 -4.6466309555341736e+00 +0.0000000000000000e+00 -3.9999999205476910e-01 -3.4522235541307783e-04 +0.0000000000000000e+00 +9.9999994041076090e-01
-5.0000000000000000e-01 -4.6465921180180079e+00 +0.0000000000000000e+00 -4.9999998448196942e-01 -4.3152796965798592e-04 +0.0000000000000000e+00 +9.9999990689180140e-01
-5.9999999999999998e-01 -4.6465446499398855e+00 +0.0000000000000000e+00 -5.9999997318484044e-01 -5.1783359458179795e-04 +0.0000000000000000e+00 +9.9999986592417522e-01
-6.9999999999999996e-01 -4.6464885512987291e+00 +0.0000000000000000e+00 -6.9999995741851539e-01 -6.0413923037695109e-04 +0.0000000000000000e+00 +9.9999981750787859e-01
-7.9999999999999993e-01 -4.6464238220934426e+00 +0.0000000000000000e+00 -7.9999993643812695e-01 -6.9044487719664032e-04 +0.0000000000000000e+00 +9.9999976164290749e-01
-8.9999999999999991e-01 -4.6463504623229186e+00 +0.0000000000000000e+00 -8.9999990949880759e-01 -7.7675053515482246e-04 +0.0000000000000000e+00 +9.9999969832925772e-01
-9.9999999999999989e-01 -4.6462684719860379e+00 +0.0000000000000000e+00 -9.9999987585568917e-01 -8.6305620432621920e-04 +0.0000000000000000e+00 +9.9999962756692484e-01
-1.0999999999999999e+00 -4.6461778510816778e+00 +0.0000000000000000e+00 -1.0999998347639031e+00 -9.4936188474631974e-04 +0.0000000000000000e+00 +9.9999954935590452e-01
-1.2000000000000000e+00 -4.6460785996087131e+00 +0.0000000000000000e+00 -1.1999997854785804e+00 -1.0356675764113825e-03 +0.0000000000000000e+00 +9.9999946369619197e-01
-1.3000000000000000e+00 -4.6459707175660219e+00 +0.0000000000000000e+00 -1.2999997272548516e+00 -1.1219732792784359e-03 +0.0000000000000000e+00 +9.9999937058778243e-01
-1.4000000000000001e+00 -4.6458542049524869e+00 +0.0000000000000000e+00 -1.3999996593478468e+00 -1.2082789932652792e-03 +0.0000000000000000e+00 +9.9999927003067102e-01
-1.5000000000000002e+00 -4.6457290617670024e+00 +0.0000000000000000e+00 -1.4999995810126956e+00 -1.2945847182504820e-03 +0.0000000000000000e+00 +9.9999916202485273e-01
-1.6000000000000003e+00 -4.6455952880084759e+00 +0.0000000000000000e+00 -1.5999994915045270e+00 -1.3808904540733831e-03 +0.0000000000000000e+00 +9.9999904657032257e-01
-1.7000000000000004e+00 -4.6454528836758335e+00 +0.0000000000000000e+00 -1.6999993900784696e+00 -1.4671962005340894e-03 +0.0000000000000000e+00 +9.9999892366707543e-01
-1.8000000000000005e+00 -4.6453018487680229e+00 +0.0000000000000000e+00 -1.7999992759896513e+00 -1.5535019573934725e-03 +0.0000000000000000e+00 +9.9999879331510622e-01
-1.9000000000000006e+00 -4.6451421832840172e+00 +0.0000000000000000e+00 -1.8999991484931997e+00 -1.6398077243731670e-03 +0.0000000000000000e+00 +9.9999865551440981e-01
-2.0000000000000004e+00 -4.6449738872228208e+00 +0.0000000000000000e+00 -1.9999990068442421e+00 -1.7261135011555652e-03 +0.0000000000000000e+00 +9.9999851026498099e-01
-2.1000000000000005e+00 -4.6447969605834709e+00 +0.0000000000000000e+00 -2.0999988502979048e+00 -1.8124192873796516e-03 +0.0000000000000000e+00 +9.9999835756681466e-01
-2.2000000000000006e+00 -4.6446114033650447e+00 +0.0000000000000000e+00 -2.1999986781093135e+00 -1.8987250825952089e-03 +0.0000000000000000e+00 +9.9999819741990581e-01
-2.3000000000000007e+00 -4.6444172155666710e+00 +0.0000000000000000e+00 -2.2999984895335941e+00 -1.9850308862170304e-03 +0.0000000000000000e+00 +9.9999802982424968e-01
-2.4000000000000008e+00 -4.6442143971875449e+00 +0.0000000000000000e+00 -2.3999982838258718e+00 -2.0713366975207621e-03 +0.0000000000000000e+00 +9.9999785477984182e-01
-2.5000000000000009e+00 -4.6440029482269392e+00 +0.0000000000000000e+00 -2.4999980602412708e+00 -2.1576425156429090e-03 +0.0000000000000000e+00 +9.9999767228667824e-01
-2.6000000000000010e+00 -4.6437828686842222e+00 +0.0000000000000000e+00 -2.5999978180349155e+00 -2.2439483395808413e-03 +0.0000000000000000e+00 +9.9999748234475538e-01
-2.7000000000000011e+00 -4.6435541585588673e+00 +0.0000000000000000e+00 -2.6999975564619296e+00 -2.3302541681928016e-03 +0.0000000000000000e+00 +9.9999728495407014e-01
-2.8000000000000012e+00 -4.6433168178504705e+00 +0.0000000000000000e+00 -2.7999972747774371e+00 -2.4165600001979132e-03 +0.0000000000000000e+00 +9.9999708011461996e-01
-2.9000000000000012e+00 -4.6430708465587616e+00 +0.0000000000000000e+00 -2.8999969722365613e+00 -2.5028658341761868e-03 +0.0000000000000000e+00 +9.9999686782640296e-01
-3.0000000000000013e+00 -4.6428162446836208e+00 +0.0000000000000000e+00 -2.9999966480944256e+00 -2.5891716685685316e-03 +0.0000000000000000e+00 +9.9999664808941779e-01
-3.1000000000000014e+00 -4.6425530122250906e+00 +0.0000000000000000e+00 -3.0999963016061529e+00 -2.6754775016767634e-03 +0.0000000000000000e+00 +9.9999642090366414e-01
-3.2000000000000015e+00 -4.6422811491833897e+00 +0.0000000000000000e+00 -3.1999959320268663e+00 -2.7617833316636140e-03 +0.0000000000000000e+00 +9.9999618626914233e-01
