# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 -4.3310621475801328e-06 +0.0000000000000000e+00 +9.9999999874946011e-02 -8.6621242901497930e-05 +0.0000000000000000e+00 +9.9999999624838010e-01
2.0000000000000001e-01 -1.7324248560144877e-05 +0.0000000000000000e+00 +1.9999999899956805e-01 -1.7324248519767771e-04 +0.0000000000000000e+00 +9.9999998499352050e-01
3.0000000000000004e-01 -3.8979559146287296e-05 +0.0000000000000000e+00 +2.9999999662354215e-01 -2.5986372626832916e-04 +0.0000000000000000e+00 +9.9999996623542131e-01
4.0000000000000002e-01 -6.9296993751767123e-05 +0.0000000000000000e+00 +3.9999999199654435e-01 -3.4648496547699581e-04 +0.0000000000000000e+00 +9.9999993997408254e-01
5.0000000000000000e-01 -1.0827655215788610e-04 +0.0000000000000000e+00 +4.9999998436825066e-01 -4.3310620217097451e-04 +0.0000000000000000e+00 +9.9999990620950441e-01
5.9999999999999998e-01 -1.5591823407986333e-04 +0.0000000000000000e+00 +5.9999997298833718e-01 -5.1972743568131556e-04 +0.0000000000000000e+00 +9.9999986494168713e-01
6.9999999999999996e-01 -2.1222203916521065e-04 +0.0000000000000000e+00 +6.9999995710648011e-01 -6.0634866532282314e-04 +0.0000000000000000e+00 +9.9999981617063105e-01
7.9999999999999993e-01 -2.7718796699210805e-04 +0.0000000000000000e+00 +7.9999993597235552e-01 -6.9296989039405643e-04 +0.0000000000000000e+00 +9.9999975989633660e-01
8.9999999999999991e-01 -3.5081601706777921e-04 +0.0000000000000000e+00 +8.9999990883563952e-01 -7.7959111017733063e-04 +0.0000000000000000e+00 +9.9999969611880424e-01
9.9999999999999989e-01 -4.3310618882686717e-04 +0.0000000000000000e+00 +9.9999987494600839e-01 -8.6621232393871862e-04 +0.0000000000000000e+00 +9.9999962483803451e-01
1.0999999999999999e+00 -5.2405848162983062e-04 +0.0000000000000000e+00 +1.0999998335531385e+00 -9.5283353092927129e-04 +0.0000000000000000e+00 +9.9999954605402808e-01
1.2000000000000000e+00 -6.2367289476198990e-04 +0.0000000000000000e+00 +1.1999997839067060e+00 -1.0394547303984199e-03 +0.0000000000000000e+00 +9.9999945976678573e-01
1.3000000000000000e+00 -7.3194942743415683e-04 +0.0000000000000000e+00 +1.2999997252563877e+00 -1.1260759216073770e-03 +0.0000000000000000e+00 +9.9999936597630834e-01
1.4000000000000001e+00 -8.4888807878391462e-04 +0.0000000000000000e+00 +1.3999996568518600e+00 -1.2126971038303549e-03 +0.0000000000000000e+00 +9.9999926468259681e-01
1.5000000000000002e+00 -9.7448884787691757e-04 +0.0000000000000000e+00 +1.4999995779427995e+00 -1.2993182763545654e-03 +0.0000000000000000e+00 +9.9999915588565202e-01
1.6000000000000003e+00 -1.1087517337081910e-03 +0.0000000000000000e+00 +1.5999994877788828e+00 -1.3859394384802192e-03 +0.0000000000000000e+00 +9.9999903958547520e-01
1.7000000000000004e+00 -1.2516767352034317e-03 +0.0000000000000000e+00 +1.6999993856097868e+00 -1.4725605895205256e-03 +0.0000000000000000e+00 +9.9999891578206734e-01
1.8000000000000005e+00 -1.4032638512203068e-03 +0.0000000000000000e+00 +1.7999992706851886e+00 -1.5591817288016917e-03 +0.0000000000000000e+00 +9.9999878447542956e-01
1.9000000000000006e+00 -1.5635130805497540e-03 +0.0000000000000000e+00 +1.8999991422547651e+00 -1.6458028556629208e-03 +0.0000000000000000e+00 +9.9999864566556307e-01
2.0000000000000004e+00 -1.7324244219172815e-03 +0.0000000000000000e+00 +1.9999989995681935e+00 -1.7324239694564119e-03 +0.0000000000000000e+00 +9.9999849935246909e-01
2.1000000000000005e+00 -1.9099978739842579e-03 +0.0000000000000000e+00 +2.0999988418751512e+00 -1.8190450695468169e-03 +0.0000000000000000e+00 +9.9999834553614886e-01
2.2000000000000006e+00 -2.0962334353489135e-03 +0.0000000000000000e+00 +2.1999986684253159e+00 -1.9056661553052811e-03 +0.0000000000000000e+00 +9.9999818421660369e-01
2.3000000000000007e+00 -2.2911311045466383e-03 +0.0000000000000000e+00 +2.2999984784683645e+00 -1.9922872261034837e-03 +0.0000000000000000e+00 +9.9999801539383504e-01
2.4000000000000008e+00 -2.4946908800499903e-03 +0.0000000000000000e+00 +2.3999982712539754e+00 -2.0789082813130926e-03 +0.0000000000000000e+00 +9.9999783906784412e-01
2.5000000000000009e+00 -2.7069127602686923e-03 +0.0000000000000000e+00 +2.4999980460318261e+00 -2.1655293203057609e-03 +0.0000000000000000e+00 +9.9999765523863249e-01
2.6000000000000010e+00 -2.9277967435496323e-03 +0.0000000000000000e+00 +2.5999978020515946e+00 -2.2521503424531245e-03 +0.0000000000000000e+00 +9.9999746390620159e-01
2.7000000000000011e+00 -3.1573428281768609e-03 +0.0000000000000000e+00 +2.6999975385629593e+00 -2.3387713471267960e-03 +0.0000000000000000e+00 +9.9999726507055298e-01
2.8000000000000012e+00 -3.3955510123715883e-03 +0.0000000000000000e+00 +2.7999972548155982e+00 -2.4253923336983621e-03 +0.0000000000000000e+00 +9.9999705873168820e-01
2.9000000000000012e+00 -3.6424212942921816e-03 +0.0000000000000000e+00 +2.8999969500591898e+00 -2.5120133015393781e-03 +0.0000000000000000e+00 +9.9999684488960905e-01
3.0000000000000013e+00 -3.8979536720341627e-03 +0.0000000000000000e+00 +2.9999966235434128e+00 -2.5986342500213620e-03 +0.0000000000000000e+00 +9.9999662354431706e-01
3.1000000000000014e+00 -4.1621481436301929e-03 +0.0000000000000000e+00 +3.0999962745179461e+00 -2.6852551785152522e-03 +0.0000000000000000e+00 +9.9999639469581403e-01
3.2000000000000015e+00 -4.4350047070497748e-03 +0.0000000000000000e+00 +3.1999959022324687e+00 -2.7718760863854734e-03 +0.0000000000000000e+00 +9.9999615834410172e-01
3.3000000000000016e+00 -4.7165233601982491e-03 +0.0000000000000000e+00 +3.2999955059366597e+00 -2.8584969729840144e-03 +0.0000000000000000e+00 +9.9999591448918201e-01
3.4000000000000017e+00 -5.0067041009155067e-03 +0.0000000000000000e+00 +3.3999950848801985e+00 -2.9451178376499001e-03 +0.0000000000000000e+00 +9.9999566313105692e-01
3.5000000000000018e+00 -5.3055469269746944e-03 +0.0000000000000000e+00 +3.4999946383127645e+00 -3.0317386797092030e-03 +0.0000000000000000e+00 +9.9999540426972855e-01
3.6000000000000019e+00 -5.6130518360809172e-03 +0.0000000000000000e+00 +3.5999941654840377e+00 -3.1183594984750575e-03 +0.0000000000000000e+00 +9.9999513790519912e-01
3.7000000000000020e+00 -5.9292188258699488e-03 +0.0000000000000000e+00 +3.6999936656436980e+00 -3.2049802932476736e-03 +0.0000000000000000e+00 +9.9999486403747084e-01
