# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -4.3445906523221400e-01 +8.5300790690383918e-06 +2.8089543566530054e-02 +5.4536451467661159e-02 +7.0995250030573828e+01 +5.5238924167326680e+01 +5.3308777802580758e+05 
+1.0000000000000001e-01 -4.3445906517799376e-01 +8.5297237737415007e-06 +2.8089218726513845e-02 +5.4548766233695214e-02 +7.1001725944204296e+01 +5.5211939336201226e+01 +5.3303963224278414e+05 
+2.0000000000000001e-01 -4.3445906501592990e-01 +8.5287682618299165e-06 +2.8088325224469878e-02 +5.4581075668532666e-02 +7.1018934043040488e+01 +5.5146499425849875e+01 +5.3290959092825104e+05 
+3.0000000000000004e-01 -4.3445906474692586e-01 +8.5273792260323377e-06 +2.8086985518073475e-02 +5.4626395049982172e-02 +7.1043528428044596e+01 +5.5066068295774137e+01 +5.3271932207724568e+05 
+4.0000000000000002e-01 -4.3445906437188692e-01 +8.5257213147603582e-06 +2.8085322338116014e-02 +5.4677798698556150e-02 +7.1072157207208690e+01 +5.4993774400049652e+01 +5.3249052489617933e+05 
+5.0000000000000000e-01 -4.3445906389171357e-01 +8.5239608545541380e-06 +2.8083457842936022e-02 +5.4728313796020507e-02 +7.1101478541147557e+01 +5.4953019400815172e+01 +5.3224485340923571e+05 
+5.9999999999999998e-01 -4.3445906330730438e-01 +8.5222639528708052e-06 +2.8081513848215767e-02 +5.4770976264672970e-02 +7.1128159008351091e+01 +5.4967146615192490e+01 +5.3200391581032879e+05 
+6.9999999999999996e-01 -4.3445906261956341e-01 +8.5207963891725560e-06 +2.8079612940776634e-02 +5.4798830381865442e-02 +7.1148849400492182e+01 +5.5059457020997904e+01 +5.3178939800402615e+05 
+7.9999999999999993e-01 -4.3445906182938909e-01 +8.5197233340032129e-06 +2.8077877007172618e-02 +5.4804941049663942e-02 +7.1160214202727573e+01 +5.5253117810298406e+01 +5.3162291936044220e+05 
+8.9999999999999991e-01 -4.3445906093768560e-01 +8.5192115279314327e-06 +2.8076428421238080e-02 +5.4782332664439527e-02 +7.1158911113842223e+01 +5.5571512186234862e+01 +5.3152612335704383e+05 
+9.9999999999999989e-01 -4.3445905994535011e-01 +8.5194262375889771e-06 +2.8075388934308214e-02 +5.4724069865779476e-02 +7.1141607916688713e+01 +5.6037789337625711e+01 +5.3152060935352452e+05 
+1.0999999999999999e+00 -4.3445905885291319e-01 +8.5204181410240314e-06 +2.8074827731140790e-02 +5.4627758968934605e-02 +7.1106301457636022e+01 +5.6649209570649695e+01 +5.3162006346922310e+05 
+1.2000000000000000e+00 -4.3445905765965331e-01 +8.5219499881122896e-06 +2.8074644927533594e-02 +5.4501670235825937e-02 +7.1055293811242137e+01 +5.7357565255307776e+01 +5.3181156842677458e+05 
+1.3000000000000000e+00 -4.3445905636459170e-01 +8.5237479792576377e-06 +2.8074707016288052e-02 +5.4355101690251137e-02 +7.0991774403830533e+01 +5.8116775621743841e+01 +5.3207635529034620e+05 
+1.4000000000000001e+00 -4.3445905496674070e-01 +8.5255378938645005e-06 +2.8074879853275784e-02 +5.4197362494299066e-02 +7.0918941432238569e+01 +5.8880710840507639e+01 +5.3239562258894346e+05 
+1.5000000000000002e+00 -4.3445905346511232e-01 +8.5270477122845541e-06 +2.8075028879504398e-02 +5.4037699121618155e-02 +7.0840003273024095e+01 +5.9603608273050746e+01 +5.3275051528740744e+05 
+1.6000000000000003e+00 -4.3445905185873562e-01 +8.5280034442902330e-06 +2.8075021809907719e-02 +5.3885412701690803e-02 +7.0758123869895385e+01 +6.0239407738918857e+01 +5.3312239269841101e+05 
+1.7000000000000004e+00 -4.3445905014661823e-01 +8.5281325649380921e-06 +2.8074723978753543e-02 +5.3749762327877738e-02 +7.0676510004236818e+01 +6.0742300155150375e+01 +5.3349241913015663e+05 
+1.8000000000000005e+00 -4.3445904832778709e-01 +8.5271624633258732e-06 +2.8074002753802438e-02 +5.3640007363871152e-02 +7.0598331244373227e+01 +6.1066495093588102e+01 +5.3384193289958127e+05 
+1.9000000000000006e+00 -4.3445904640124722e-01 +8.5248196881035357e-06 +2.8072722982137293e-02 +5.3565430772496696e-02 +7.0526803766038412e+01 +6.1166082736608260e+01 +5.3415205657413241e+05 
+2.0000000000000004e+00 -4.3445904436602817e-01 +8.5208328722319071e-06 +2.8070752798548343e-02 +5.3535247643366833e-02 +7.0465077839053592e+01 +6.0995592368960011e+01 +5.3440423702938727e+05 
+2.1000000000000005e+00 -4.3445904222153064e-01 +8.5150705591395763e-06 +2.8068014525256254e-02 +5.3554000315659954e-02 +7.0415117488578232e+01 +6.0538257081782142e+01 +5.3458637349441845e+05 
+2.2000000000000006e+00 -4.3445903996817847e-01 +8.5077487754452525e-06 +2.8064559785429068e-02 +5.3615595629943363e-02 +7.0376162885141653e+01 +5.9831090987874731e+01 +5.3470172286563320e+05 
+2.3000000000000007e+00 -4.3445903760657911e-01 +8.4991390186465982e-06 +2.8060458737625967e-02 +5.3712584626281284e-02 +7.0347080481255887e+01 +5.8912967996417137e+01 +5.3475598069623660e+05 
+2.4000000000000008e+00 -4.3445903513735612e-01 +8.4895098108919947e-06 +2.8055783603856591e-02 +5.3837603644148538e-02 +7.0326697411000282e+01 +5.7822250488680517e+01 +5.3475503001681808e+05 
+2.5000000000000009e+00 -4.3445903256111179e-01 +8.4791315773770351e-06 +2.8050603873262747e-02 +5.3983238121369174e-02 +7.0313892856243996e+01 +5.6597584952508356e+01 +5.3470450674397405e+05 
+2.6000000000000010e+00 -4.3445902987846441e-01 +8.4682742185715568e-06 +2.8044991151573415e-02 +5.4142086367041369e-02 +7.0307506502678081e+01 +5.5277553307806379e+01 +5.3461022944885003e+05 
+2.7000000000000011e+00 -4.3445902709001616e-01 +8.4572076888758584e-06 +2.8039014610579012e-02 +5.4306748625821917e-02 +7.0306426772773435e+01 +5.3900717785660447e+01 +5.3447777850872837e+05 
+2.8000000000000012e+00 -4.3445902419638466e-01 +8.4462009366589846e-06 +2.8032745720393316e-02 +5.4469848691735635e-02 +7.0309497368137400e+01 +5.2505523213073737e+01 +5.3431294647184561e+05 
+2.9000000000000012e+00 -4.3445902119818325e-01 +8.4355251739349013e-06 +2.8026255084363096e-02 +5.4623950120848891e-02 +7.0315580755191903e+01 +5.1130747185797702e+01 +5.3412142931641336e+05 
+3.0000000000000013e+00 -4.3445901809600457e-01 +8.4254474786739065e-06 +2.8019610594841492e-02 +5.4761733937406049e-02 +7.0323592983260369e+01 +4.9814470442874651e+01 +5.3390865913485130e+05 
+3.1000000000000014e+00 -4.3445901489023420e-01 +8.4161820474729593e-06 +2.8012857093674650e-02 +5.4876595485314990e-02 +7.0332774062612103e+01 +4.8590699465149903e+01 +5.3367863534146990e+05 
+3.2000000000000015e+00 -4.3445901158075628e-01 +8.4077270434029267e-06 +2.8006010743730877e-02 +5.4966347597655799e-02 +7.0342422778385753e+01 +4.7472528759204231e+01 +5.3343573851811280e+05 
+3.3000000000000016e+00 -4.3445900816741506e-01 +8.3999978817011208e-06 +2.7999097587591018e-02 +5.5031076956904464e-02 +7.0351491052302819e+01 +4.6462233003583442e+01 +5.3318618881180719e+05 
+3.4000000000000017e+00 -4.3445900465005244e-01 +8.3929113449944940e-06 +2.7992143108485204e-02 +5.5070840292022159e-02 +7.0358941840627722e+01 +4.5562256978014595e+01 +5.3293615304773767e+05 
+3.5000000000000018e+00 -4.3445900102850094e-01 +8.3863833626042507e-06 +2.7985171905671628e-02 +5.5085718538052289e-02 +7.0363752340488688e+01 +4.4774903551516005e+01 +5.3269173950655595e+05 
+3.6000000000000019e+00 -4.3445899730260873e-01 +8.3803325564282751e-06 +2.7978210602253927e-02 +5.5075723066239535e-02 +7.0364860780762257e+01 +4.4102844696808006e+01 +5.3245924375671300e+05 
+3.7000000000000020e+00 -4.3445899347222233e-01 +8.3746729372222166e-06 +2.7971285659871416e-02 +5.5040996581151441e-02 +7.0361206845819794e+01 +4.3548000619751996e+01 +5.3224496148271579e+05 
+3.8000000000000020e+00 -4.3445898953718287e-01 +8.3693220039642479e-06 +2.7964422941600064e-02 +5.4981593748324023e-02 +7.0351740916823658e+01 +4.3112752844153285e+01 +5.3205514183252864e+05 
+3.9000000000000021e+00 -4.3445898549733364e-01 +8.3641962637121489e-06 +2.7957648708396076e-02 +5.4897591902200581e-02 +7.0335403796008379e+01 +4.2799362763971970e+01 +5.3189608739143587e+05 
+4.0000000000000018e+00 -4.3445898135252442e-01 +8.3592112890354849e-06 +2.7950989908953096e-02 +5.4789126180929924e-02 +7.0311126168659058e+01 +4.2609742691240278e+01 +5.3177414808855776e+05 
+4.1000000000000014e+00 -4.3445897710261122e-01 +8.3542096509147757e-06 +2.7944460962405802e-02 +5.4659871243249600e-02 +7.0278346440875524e+01 +4.2525478528238573e+01 +5.3169278876687470e+05 
+4.2000000000000011e+00 -4.3445897274735495e-01 +8.3490112753778253e-06 +2.7938022109075627e-02 +5.4516468909228649e-02 +7.0238131996745395e+01 +4.2508783659966078e+01 +5.3164666238457372e+05 
+4.3000000000000007e+00 -4.3445896828643160e-01 +8.3434962605145389e-06 +2.7931609101096922e-02 +5.4363868774320201e-02 +7.0192161507071773e+01 +4.2530463584294274e+01 +5.3162728187844635e+05 
+4.4000000000000004e+00 -4.3445896371952830e-01 +8.3375459883984678e-06 +2.7925159079068701e-02 +5.4206972005913498e-02 +7.0142088901308711e+01 +4.2561610467677816e+01 +5.3162627334253525e+05 
+4.5000000000000000e+00 -4.3445895904632315e-01 +8.3310409122368725e-06 +2.7918608015778841e-02 +5.4050704958005326e-02 +7.0089591289415566e+01 +4.2573186300559435e+01 +5.3163514879936224e+05 
+4.5999999999999996e+00 -4.3445895426649561e-01 +8.3238630604690253e-06 +2.7911891777115210e-02 +5.3899942554346783e-02 +7.0036349968429079e+01 +4.2536473988261619e+01 +5.3164539352586062e+05 
+4.6999999999999993e+00 -4.3445894937972429e-01 +8.3158929391445438e-06 +2.7904946459861975e-02 +5.3759599469025365e-02 +6.9984039807671579e+01 +4.2422550157700300e+01 +5.3164852685958764e+05 
+4.7999999999999989e+00 -4.3445894438568633e-01 +8.3070133431454043e-06 +2.7897707556810515e-02 +5.3634522055887812e-02 +6.9934350707273680e+01 +4.2202899459740628e+01 +5.3163598543761706e+05 
+4.8999999999999986e+00 -4.3445893928405305e-01 +8.2971057921264412e-06 +2.7890109934404710e-02 +5.3529586088172446e-02 +6.9888984142868054e+01 +4.1848871690973326e+01 +5.3159915062759409e+05 
+4.9999999999999982e+00 -4.3445893407450703e-01 +8.2860557702164868e-06 +2.7882090164932830e-02 +5.3449528942064964e-02 +6.9849604635237611e+01 +4.1332546947593556e+01 +5.3152957858540514e+05 
+5.0999999999999979e+00 -4.3445892875686637e-01 +8.2738666166296035e-06 +2.7873619395750001e-02 +5.3395108166059989e-02 +6.9817011632117186e+01 +4.0646412368849560e+01 +5.3142317402889335e+05 
+5.1999999999999975e+00 -4.3445892333121133e-01 +8.2606577744234139e-06 +2.7864735498336526e-02 +5.3363568502111304e-02 +6.9790380670493306e+01 +3.9799246962513223e+01 +5.3128413344324427e+05 
+5.2999999999999972e+00 -4.3445891779776358e-01 +8.2465093592967033e-06 +2.7855503561259515e-02 +5.3353699169863204e-02 +6.9768254958658616e+01 +3.8789696352120664e+01 +5.3111996165616799e+05 
+5.3999999999999968e+00 -4.3445891215673527e-01 +8.2314972373940862e-06 +2.7845987410278886e-02 +5.3364434630290059e-02 +6.9749200001528777e+01 +3.7615491982945152e+01 +5.3093806599332788e+05 
+5.4999999999999964e+00 -4.3445890640833862e-01 +8.2156972223268838e-06 +2.7836251048117360e-02 +5.3394718906960084e-02 +6.9731776490571121e+01 +3.6274278427286440e+01 +5.3074588063848519e+05 
+5.5999999999999961e+00 -4.3445890055279063e-01 +8.1991863211090191e-06 +2.7826359066506719e-02 +5.3443466400518891e-02 +6.9714535273295240e+01 +3.4763846487048625e+01 +5.3055088195737707e+05 
+5.6999999999999957e+00 -4.3445889459030329e-01 +8.1820405181083054e-06 +2.7816375222061613e-02 +5.3509622717869069e-02 +6.9696043561331948e+01 +3.3081792606215600e+01 +5.3036046866910567e+05 
+5.7999999999999954e+00 -4.3445888852109543e-01 +8.1643342113207972e-06 +2.7806364259219535e-02 +5.3592189390881437e-02 +6.9674850163032644e+01 +3.1225353229698811e+01 +5.3018212469402608e+05 
+5.8999999999999950e+00 -4.3445888234537278e-01 +8.1461423464041066e-06 +2.7796389171273223e-02 +5.3690152694767034e-02 +6.9649537641042784e+01 +2.9191838238296832e+01 +5.3002317378732364e+05 
+5.9999999999999947e+00 -4.3445887606334554e-01 +8.1275392345189131e-06 +2.7786513214319176e-02 +5.3802485218905440e-02 +6.9618682318735452e+01 +2.6979023153958167e+01 +5.2989100318916887e+05 
+6.0999999999999943e+00 -4.3445886967513508e-01 +8.1085666504816023e-06 +2.7776780970643098e-02 +5.3928072619855570e-02 +6.9581185963207616e+01 +2.4592772240013318e+01 +5.2979204565596581e+05 
+6.1999999999999940e+00 -4.3445886318069843e-01 +8.0892743712015617e-06 +2.7767196359683024e-02 +5.4062520921585290e-02 +6.9536977034817141e+01 +2.2070873142320544e+01 +5.2972734423545247e+05 
+6.2999999999999936e+00 -4.3445885657983146e-01 +8.0698226954437166e-06 +2.7757730472074731e-02 +5.4196060434913713e-02 +6.9486933290146126e+01 +1.9490289628035722e+01 +5.2969218815830268e+05 
+6.3999999999999932e+00 -4.3445884987230432e-01 +8.0503795428358273e-06 +2.7748350505705403e-02 +5.4318575853280510e-02 +6.9432023389408002e+01 +1.6930550733112188e+01 +5.2968135961327318e+05 
+6.4999999999999929e+00 -4.3445884305788518e-01 +8.0311141319705047e-06 +2.7739023143601289e-02 +5.4419910078821652e-02 +6.9373228813192142e+01 +1.4471451851594397e+01 +5.2968957075769186e+05 
+6.5999999999999925e+00 -4.3445883613636299e-01 +8.0121966379044970e-06 +2.7729718124223111e-02 +5.4489870900625979e-02 +6.9311468502515112e+01 +1.2193023590676626e+01 +5.2971184122615086e+05 
+6.6999999999999922e+00 -4.3445882910750938e-01 +7.9937964428078340e-06 +2.7720402869448997e-02 +5.4518282620532162e-02 +6.9247706206130360e+01 +1.0175234972208115e+01 +5.2974297602673550e+05 
+6.7999999999999918e+00 -4.3445882197110830e-01 +7.9760842784716217e-06 +2.7711046507947413e-02 +5.4494924074964285e-02 +6.9182872649241716e+01 +8.4983484206691013e+00 +5.2977793652425520e+05 
+6.8999999999999915e+00 -4.3445881472694187e-01 +7.9592311741561520e-06 +2.7701618200457450e-02 +5.4409557359071589e-02 +6.9117895347035045e+01 +7.2427625223285288e+00 +5.2981170613336854e+05 
+6.9999999999999911e+00 -4.3445880737478848e-01 +7.9433953428849278e-06 +2.7692085326805144e-02 +5.4252548830193627e-02 +6.9053769490096542e+01 +6.4838941699932739e+00 +5.2983875582726602e+05 
+7.0999999999999908e+00 -4.3445879991428077e-01 +7.9285926969906224e-06 +2.7682385127874930e-02 +5.4021227418361691e-02 +6.8992434612137359e+01 +6.2409245704232399e+00 +5.2984707900378166e+05 
+7.1999999999999904e+00 -4.3445879234500151e-01 +7.9146361937208961e-06 +2.7672459385611463e-02 +5.3723716229001246e-02 +6.8935521663246789e+01 +6.4519655756062271e+00 +5.2982651562038623e+05 
+7.2999999999999901e+00 -4.3445878466685300e-01 +7.9010973913231668e-06 +2.7662316337221774e-02 +5.3379299301120037e-02 +6.8882737055415362e+01 +6.9757375021349821e+00 +5.2977852046550123e+05 
+7.3999999999999897e+00 -4.3445877687976941e-01 +7.8875227150078603e-06 +2.7651970507087793e-02 +5.3008327734986295e-02 +6.8833612331377367e+01 +7.6632938108260831e+00 +5.2970561326474522e+05 
+7.4999999999999893e+00 -4.3445876898368446e-01 +7.8734567251334218e-06 +2.7641436575213958e-02 +5.2631218524088141e-02 +6.8787674483624016e+01 +8.3652602297507972e+00 +5.2961034286828106e+05 
+7.5999999999999890e+00 -4.3445876097852820e-01 +7.8584440606658206e-06 +2.7630728525260967e-02 +5.2268393114586975e-02 +6.8744465375483472e+01 +8.9322024580260404e+00 +5.2949518703374371e+05 
+7.6999999999999886e+00 -4.3445875286423058e-01 +7.8420302127919364e-06 +2.7619860193839801e-02 +5.1940257323706059e-02 +6.8703529700061765e+01 +9.2147338139350925e+00 +5.2936261397626996e+05 
+7.7999999999999883e+00 -4.3445874464071649e-01 +7.8237568732017193e-06 +2.7608844955544002e-02 +5.1667337884934543e-02 +6.8664419881217142e+01 +9.0627254682152145e+00 +5.2921506194177573e+05 
+7.8999999999999879e+00 -4.3445873630790516e-01 +7.8031674696627962e-06 +2.7597695196308614e-02 +5.1470118421361136e-02 +6.8626708304193627e+01 +8.3262599608339087e+00 +5.2905487579708628e+05 
+7.9999999999999876e+00 -4.3445872786574091e-01 +7.7798337269435771e-06 +2.7586429412397480e-02 +5.1367759864860384e-02 +6.8589776218182820e+01 +6.8661727902077487e+00 +5.2888571638274728e+05 
+8.0999999999999872e+00 -4.3445871931443847e-01 +7.7536040770907325e-06 +2.7575128856466694e-02 +5.1367456374597116e-02 +6.8551195985532217e+01 +4.6350131854227916e+00 +5.2872290602888889e+05 
+8.1999999999999869e+00 -4.3445871065428876e-01 +7.7246233847087631e-06 +2.7563881416355403e-02 +5.1463371087565116e-02 +6.8508569778772340e+01 +1.6758297763344103e+00 +5.2858167983249796e+05 
+8.2999999999999865e+00 -4.3445870188515834e-01 +7.6933558841739140e-06 +2.7552686505719882e-02 +5.1635834765304846e-02 +6.8461987451310605e+01 -1.8763603945799134e+00 +5.2846288554204744e+05 
+8.3999999999999861e+00 -4.3445869300685414e-01 +7.6603098726325121e-06 +2.7541531229351192e-02 +5.1863386455354182e-02 +6.8411866980198425e+01 -5.8744290092957296e+00 +5.2836547725408676e+05 
+8.4999999999999858e+00 -4.3445868401918342e-01 +7.6259931594225845e-06 +2.7530403017379537e-02 +5.2124569303675414e-02 +6.8358619061139862e+01 -1.0171240146312526e+01 +5.2828844298536330e+05 
+8.5999999999999854e+00 -4.3445867492195600e-01 +7.5909152839098244e-06 +2.7519289592275186e-02 +5.2397864165588122e-02 +6.8302649238376631e+01 -1.4619261147972432e+01 +5.2823079111601994e+05 
+8.6999999999999851e+00 -4.3445866571497727e-01 +7.5555864148739442e-06 +2.7508178325944189e-02 +5.2661724711526969e-02 +6.8244369271543874e+01 -1.9070775116894247e+01 +5.2819149812030653e+05 
+8.7999999999999847e+00 -4.3445865639806813e-01 +7.5205187549505534e-06 +2.7497058406350902e-02 +5.2894533034961909e-02 +6.8184157638461542e+01 -2.3377612523486455e+01 +5.2816969111848890e+05 
+8.8999999999999844e+00 -4.3445864697104347e-01 +7.4862236510487950e-06 +2.7485918581232890e-02 +5.3074684018381765e-02 +6.8122399444394190e+01 -2.7391641852700058e+01 +5.2816446716155449e+05 
+8.9999999999999840e+00 -4.3445863743372481e-01 +7.4531859523480652e-06 +2.7474745451151365e-02 +5.3181892739620415e-02 +6.8059600168741383e+01 -3.0976097628332575e+01 +5.2817388420276495e+05 
+9.0999999999999837e+00 -4.3445862778582223e-01 +7.4216489135130759e-06 +2.7463484713792053e-02 +5.3205835844139029e-02 +6.7997532421171442e+01 -3.4071266785697496e+01 +5.2818738402683823e+05 
+9.1999999999999833e+00 -4.3445861802696634e-01 +7.3916014613780467e-06 +2.7452070753330254e-02 +5.3145583738972185e-02 +6.7938085507433456e+01 -3.6677494452992050e+01 +5.2819357790437876e+05 
+9.2999999999999829e+00 -4.3445860815714121e-01 +7.3627779623029019e-06 +2.7440512515029807e-02 +5.3010348844304896e-02 +6.7881146493745049e+01 -3.8854465418716494e+01 +5.2819183625992190e+05 
+9.3999999999999826e+00 -4.3445859817638749e-01 +7.3348733394667946e-06 +2.7428830588824848e-02 +5.2810859768800247e-02 +6.7826301190188687e+01 -4.0670838208699806e+01 +5.2818313943650201e+05 
+9.4999999999999822e+00 -4.3445858808473237e-01 +7.3075818724869834e-06 +2.7417043967026829e-02 +5.2557873550955828e-02 +6.7773165594458263e+01 -4.2195458558132074e+01 +5.2816832430543215e+05 
+9.5999999999999819e+00 -4.3445857788221681e-01 +7.2805978819926469e-06 +2.7405172857434244e-02 +5.2262152651556135e-02 +6.7721336801453063e+01 -4.3497217193753215e+01 +5.2814830467100244e+05 
+9.6999999999999815e+00 -4.3445856756886170e-01 +7.2536144933884420e-06 +2.7393235259502512e-02 +5.1934502538109127e-02 +6.7670452827941048e+01 -4.4645273675296124e+01 +5.2812380205184675e+05 
+9.7999999999999812e+00 -4.3445855714470571e-01 +7.2263221130426013e-06 +2.7381250977060814e-02 +5.1585815128628282e-02 +6.7620120396900532e+01 -4.5709301505045538e+01 +5.2809567663799948e+05 
+9.8999999999999808e+00 -4.3445854660976663e-01 +7.1984130192126378e-06 +2.7369237304253734e-02 +5.1226936986447286e-02 +6.7569994864787617e+01 -4.6758734940981391e+01 +5.2806455422402453e+05 
+9.9999999999999805e+00 -4.3445853596400291e-01 +7.1695744533214747e-06 +2.7357203446933109e-02 +5.0868746157341334e-02 +6.7519881006800716e+01 -4.7861962412837478e+01 +5.2803045294462272e+05 
+1.0099999999999980e+01 -4.3445852520730671e-01 +7.1396036585343911e-06 +2.7345166205544585e-02 +5.0518880908728872e-02 +6.7469346392078350e+01 -4.9064601199684041e+01 +5.2799510303347209e+05 
+1.0199999999999980e+01 -4.3445851433971094e-01 +7.1084644698356890e-06 +2.7333165103507289e-02 +5.0180414747467379e-02 +6.7417632606083387e+01 -5.0388491637993994e+01 +5.2796175362670608e+05 
+1.0299999999999979e+01 -4.3445850336118169e-01 +7.0762156535711611e-06 +2.7321217687726607e-02 +4.9853114595939246e-02 +6.7364613818831032e+01 -5.1845001131751935e+01 +5.2793090216539777e+05 
+1.0399999999999979e+01 -4.3445849227168398e-01 +7.0429203452778128e-06 +2.7309340231421196e-02 +4.9536664267655552e-02 +6.7310200189653386e+01 -5.3447422267421480e+01 +5.2790305004077149e+05 
+1.0499999999999979e+01 -4.3445848107115614e-01 +7.0086449549056420e-06 +2.7297545577139100e-02 +4.9230653890582170e-02 +6.7254365978420211e+01 -5.5208534017503389e+01 +5.2787840536173573e+05 
+1.0599999999999978e+01 -4.3445846975955771e-01 +6.9734540435749927e-06 +2.7285849625435517e-02 +4.8934727747624966e-02 +6.7197023812008837e+01 -5.7141450466604958e+01 +5.2785748452279717e+05 
+1.0699999999999978e+01 -4.3445845833685254e-01 +6.9374123900726993e-06 +2.7274268720798047e-02 +4.8648524307474079e-02 +6.7138075742404368e+01 -5.9259277966684188e+01 +5.2784086758226657e+05 
+1.0799999999999978e+01 -4.3445844680299400e-01 +6.9005839896791933e-06 +2.7262818264093429e-02 +4.8371706433350238e-02 +6.7077439068511026e+01 -6.1575291876950779e+01 +5.2782907661039580e+05 
+1.0899999999999977e+01 -4.3445843515795607e-01 +6.8630344150262015e-06 +2.7251516113101684e-02 +4.8103890283381724e-02 +6.7014982006517528e+01 -6.4102518764298154e+01 +5.2782288179360959e+05 
+1.0999999999999977e+01 -4.3445842340176405e-01 +6.8248453508922601e-06 +2.7240388346053877e-02 +4.7843836068076705e-02 +6.6950365644514306e+01 -6.6845512712433930e+01 +5.2782443523037445e+05 
+1.1099999999999977e+01 -4.3445841153439951e-01 +6.7859847937911306e-06 +2.7229434850642473e-02 +4.7591943977142788e-02 +6.6883720140396917e+01 -6.9806106394627434e+01 +5.2783459304625308e+05 
+1.1199999999999976e+01 -4.3445839955558468e-01 +6.7462796288354772e-06 +2.7218612525705441e-02 +4.7351819879343213e-02 +6.6815902765075649e+01 -7.2998078078782598e+01 +5.2785101717596536e+05 
+1.1299999999999976e+01 -4.3445838746489224e-01 +6.7055733705546494e-06 +2.7207860568748715e-02 +4.7126042849000335e-02 +6.6748098535360171e+01 -7.6414089265643398e+01 +5.2786859949394548e+05 
+1.1399999999999975e+01 -4.3445837526188735e-01 +6.6637421437479728e-06 +2.7197114692464122e-02 +4.6915690973446784e-02 +6.6681622944335672e+01 -8.0032073221363618e+01 +5.2788098821559362e+05 
