# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +4.6467000000000001e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.3244400174694986e-02 -4.3348108856397999e-01 -4.4803311494431555e-03
-1.0000000000000001e-01 +4.6466956848234391e+00 +0.0000000000000000e+00 -9.9999999875861667e-02 +2.3244369048959365e-02 -4.3348108660943807e-01 -4.4803446683896299e-03
-2.0000000000000001e-01 +4.6466827392938095e+00 +0.0000000000000000e+00 -1.9999999900689339e-01 +2.3244338983434389e-02 -4.3348108650771616e-01 -4.4803590279526729e-03
-3.0000000000000004e-01 +4.6466611634112089e+00 +0.0000000000000000e+00 -2.9999999664826521e-01 +2.3244309843822718e-02 -4.3348108829996262e-01 -4.4803741939031926e-03
-4.0000000000000002e-01 +4.6466309571757618e+00 +0.0000000000000000e+00 -3.9999999205514725e-01 +2.3244281495690387e-02 -4.3348109202746210e-01 -4.4803901319292912e-03
-5.0000000000000000e-01 +4.6465921205876199e+00 +0.0000000000000000e+00 -4.9999998448270949e-01 +2.3244253804478969e-02 -4.3348109773161808e-01 -4.4804068076496660e-03
-5.9999999999999998e-01 +4.6465446536469583e+00 +0.0000000000000000e+00 -5.9999997318612197e-01 +2.3244226635517670e-02 -4.3348110545393281e-01 -4.4804241866269797e-03
-6.9999999999999996e-01 +4.6464885563539768e+00 +0.0000000000000000e+00 -6.9999995742055476e-01 +2.3244199854035495e-02 -4.3348111523598931e-01 -4.4804422343812612e-03
-7.9999999999999993e-01 +4.6464238287088984e+00 +0.0000000000000000e+00 -7.9999993644117773e-01 +2.3244173325173374e-02 -4.3348112711943226e-01 -4.4804609164032783e-03
-8.9999999999999991e-01 +4.6463504707119689e+00 +0.0000000000000000e+00 -8.9999990950316089e-01 +2.3244146913996289e-02 -4.3348114114594921e-01 -4.4804801981679224e-03
-9.9999999999999989e-01 +4.6462684823634550e+00 +0.0000000000000000e+00 -9.9999987586167416e-01 +2.3244120485505445e-02 -4.3348115735725151e-01 -4.4805000451475924e-03
