# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -4.3289452925685024e-01 +3.2115201238098383e-04 +4.3454367413742312e-02 +1.6460088816345566e+00 +1.6786474070289506e+02 +2.3624571619690269e+04 +1.3093149797706939e+06 
+1.0000000000000001e-01 -4.3289452921081645e-01 +3.2115655846060709e-04 +4.3455279230221328e-02 +1.6457526923291204e+00 +1.6783079284714012e+02 +2.3625979175341035e+04 +1.3094978000441671e+06 
+2.0000000000000001e-01 -4.3289452907177300e-01 +3.2116864826385225e-04 +4.3457718720377334e-02 +1.6450536188154843e+00 +1.6773836622794363e+02 +2.3629790393013449e+04 +1.3099936415092845e+06 
+3.0000000000000004e-01 -4.3289452883833190e-01 +3.2118595858649152e-04 +4.3461244754841581e-02 +1.6440159214276351e+00 +1.6760153535753605e+02 +2.3635387982209333e+04 +1.3107238085124646e+06 
+4.0000000000000002e-01 -4.3289452850908844e-01 +3.2120616826507965e-04 +4.3465414199456980e-02 +1.6427438039883195e+00 +1.6743441213257003e+02 +2.3642154970604093e+04 +1.3116094306677654e+06 
+5.0000000000000000e-01 -4.3289452808263368e-01 +3.2122695246462565e-04 +4.3469783468148490e-02 +1.6413415801551459e+00 +1.6725111709550632e+02 +2.3649473749378634e+04 +1.3125715965075053e+06 
+5.9999999999999998e-01 -4.3289452755758218e-01 +3.2124598998308802e-04 +4.3473911766510151e-02 +1.6399134550186700e+00 +1.6706571932351054e+02 +2.3656727352527687e+04 +1.3135316339053321e+06 
+6.9999999999999996e-01 -4.3289452693252278e-01 +3.2126095782932825e-04 +4.3477355310431176e-02 +1.6385636795697740e+00 +1.6689234114035307e+02 +2.3663298584159744e+04 +1.3144106314075093e+06 
+7.9999999999999993e-01 -4.3289452620607011e-01 +3.2126953306870355e-04 +4.3479673435419988e-02 +1.6373965013756488e+00 +1.6674504696858227e+02 +2.3668570293206634e+04 +1.3151299497081579e+06 
+8.9999999999999991e-01 -4.3289452537680090e-01 +3.2126939452783505e-04 +4.3480420818383138e-02 +1.6365161039514835e+00 +1.6663798750684001e+02 +2.3671925757585072e+04 +1.3156105504758526e+06 
+9.9999999999999989e-01 -4.3289452444333126e-01 +3.2125822154714808e-04 +4.3479156991619868e-02 +1.6360266398347136e+00 +1.6658521943501731e+02 +2.3672748496245291e+04 +1.3157738487294479e+06 
+1.0999999999999999e+00 -4.3289452340502138e-01 +3.2123461363644222e-04 +4.3475636221747847e-02 +1.6359903904101365e+00 +1.6659465150760511e+02 +2.3670671445657514e+04 +1.3155756002584510e+06 
+1.2000000000000000e+00 -4.3289452226357583e-01 +3.2120007758021580e-04 +4.3470216726317013e-02 +1.6363353457415593e+00 +1.6665529027546862e+02 +2.3666131270049027e+04 +1.3150768889511612e+06 
+1.3000000000000000e+00 -4.3289452102114523e-01 +3.2115669534132300e-04 +4.3463371685827347e-02 +1.6369623591544900e+00 +1.6675258128381915e+02 +2.3659728016852452e+04 +1.3143585745930276e+06 
