# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +4.6467000000000001e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +9.4951242670099148e-03 -1.7316161885138534e-01 +1.1709034210078116e-03
1.0000000000000001e-01 +4.6466956909149717e+00 +0.0000000000000000e+00 +9.9999999876211915e-02 +9.4951676477390175e-03 -1.7316156893267529e-01 +1.1708735785942296e-03
2.0000000000000001e-01 +4.6466827636616150e+00 +0.0000000000000000e+00 +1.9999999900969551e-01 +9.4952102629967464e-03 -1.7316151424026219e-01 +1.1708419487889087e-03
3.0000000000000004e-01 +4.6466612182427465e+00 +0.0000000000000000e+00 +2.9999999665772314e-01 +9.4952518985906773e-03 -1.7316145513141079e-01 +1.1708086849797209e-03
4.0000000000000002e-01 +4.6466310546614666e+00 +0.0000000000000000e+00 +3.9999999207756792e-01 +9.4952923403712371e-03 -1.7316139196334077e-01 +1.1707739405489009e-03
5.0000000000000000e-01 +4.6465922729211417e+00 +0.0000000000000000e+00 +4.9999998452650379e-01 +9.4953313742278840e-03 -1.7316132509322682e-01 +1.1707378688760005e-03
5.9999999999999998e-01 +4.6465448730253867e+00 +0.0000000000000000e+00 +5.9999997326180565e-01 +9.4953687860852287e-03 -1.7316125487819714e-01 +1.1707006233408373e-03
6.9999999999999996e-01 +4.6464888549780463e+00 +0.0000000000000000e+00 +6.9999995754074940e-01 +9.4954043618992665e-03 -1.7316118167533370e-01 +1.1706623573264460e-03
7.9999999999999993e-01 +4.6464242187831788e+00 +0.0000000000000000e+00 +7.9999993662061186e-01 +9.4954378876534896e-03 -1.7316110584167163e-01 +1.1706232242220302e-03
8.9999999999999991e-01 +4.6463509644450367e+00 +0.0000000000000000e+00 +8.9999990975867117e-01 +9.4954691493550920e-03 -1.7316102773419856e-01 +1.1705833774259154e-03
9.9999999999999989e-01 +4.6462690919680494e+00 +0.0000000000000000e+00 +9.9999987621220632e-01 +9.4954979330311110e-03 -1.7316094770985391e-01 +1.1705429703484968e-03
1.0999999999999999e+00 +4.6461786013568069e+00 +0.0000000000000000e+00 +1.0999998352384974e+00 +9.4955240247245904e-03 -1.7316086612552875e-01 +1.1705021564151967e-03
1.2000000000000000e+00 +4.6460794926160407e+00 +0.0000000000000000e+00 +1.1999997860948262e+00 +9.4955472104907603e-03 -1.7316078333806489e-01 +1.1704610890694131e-03
1.3000000000000000e+00 +4.6459717657506046e+00 +0.0000000000000000e+00 +1.2999997280384750e+00 +9.4955672763931773e-03 -1.7316069970425502e-01 +1.1704199217754726e-03
1.4000000000000001e+00 +4.6458554207654608e+00 +0.0000000000000000e+00 +1.3999996603267275e+00 +9.4955840084998810e-03 -1.7316061558084159e-01 +1.1703788080215827e-03
1.5000000000000002e+00 +4.6457304576656577e+00 +0.0000000000000000e+00 +1.4999995822168688e+00 +9.4955971928795454e-03 -1.7316053132451634e-01 +1.1703379013227853e-03
1.6000000000000003e+00 +4.6455968764563158e+00 +0.0000000000000000e+00 +1.5999994929661849e+00 +9.4956066155976182e-03 -1.7316044729192037e-01 +1.1702973552239068e-03
1.7000000000000004e+00 +4.6454546771426086e+00 +0.0000000000000000e+00 +1.6999993918319631e+00 +9.4956120627124625e-03 -1.7316036383964303e-01 +1.1702573233025103e-03
1.8000000000000005e+00 +4.6453038597297436e+00 +0.0000000000000000e+00 +1.7999992780714917e+00 +9.4956133202714742e-03 -1.7316028132422179e-01 +1.1702179591718490e-03
1.9000000000000006e+00 +4.6451444242229458e+00 +0.0000000000000000e+00 +1.8999991509420602e+00 +9.4956101743072351e-03 -1.7316020010214170e-01 +1.1701794164838170e-03
2.0000000000000004e+00 +4.6449763706274405e+00 +0.0000000000000000e+00 +1.9999990097009592e+00 +9.4956024108335813e-03 -1.7316012052983465e-01 +1.1701418489318981e-03
2.1000000000000005e+00 +4.6447996989484350e+00 +0.0000000000000000e+00 +2.0999988536054803e+00 +9.4955899282204697e-03 -1.7316004293165163e-01 +1.1701053921976535e-03
2.2000000000000006e+00 +4.6446144091911021e+00 +0.0000000000000000e+00 +2.1999986819129158e+00 +9.4955730743321760e-03 -1.7315996750380774e-01 +1.1700701097620365e-03
2.3000000000000007e+00 +4.6444205013605719e+00 +0.0000000000000000e+00 +2.2999984938805591e+00 +9.4955523093666738e-03 -1.7315989441053067e-01 +1.1700360470405394e-03
2.4000000000000008e+00 +4.6442179754619222e+00 +0.0000000000000000e+00 +2.3999982887657043e+00 +9.4955280934621127e-03 -1.7315982381610867e-01 +1.1700032494319974e-03
2.5000000000000009e+00 +4.6440068315001692e+00 +0.0000000000000000e+00 +2.4999980658256464e+00 +9.4955008866904386e-03 -1.7315975588490201e-01 +1.1699717623145233e-03
2.6000000000000010e+00 +4.6437870694802612e+00 +0.0000000000000000e+00 +2.5999978243176813e+00 +9.4954711490509765e-03 -1.7315969078135374e-01 +1.1699416310414334e-03
2.7000000000000011e+00 +4.6435586894070706e+00 +0.0000000000000000e+00 +2.6999975634991058e+00 +9.4954393404640420e-03 -1.7315962867000076e-01 +1.1699129009371781e-03
2.8000000000000012e+00 +4.6433216912853830e+00 +0.0000000000000000e+00 +2.7999972826272166e+00 +9.4954059207645446e-03 -1.7315956971548505e-01 +1.1698856172932626e-03
2.9000000000000012e+00 +4.6430760751198932e+00 +0.0000000000000000e+00 +2.8999969809593118e+00 +9.4953713496955909e-03 -1.7315951408256416e-01 +1.1698598253641677e-03
3.0000000000000013e+00 +4.6428218409151931e+00 +0.0000000000000000e+00 +2.9999966577526891e+00 +9.4953360869020984e-03 -1.7315946193612269e-01 +1.1698355703632652e-03
3.1000000000000014e+00 +4.6425589886757654e+00 +0.0000000000000000e+00 +3.0999963122646470e+00 +9.4953005919244087e-03 -1.7315941344118294e-01 +1.1698128974587329e-03
3.2000000000000015e+00 +4.6422875184059755e+00 +0.0000000000000000e+00 +3.1999959437524850e+00 +9.4952653241919122e-03 -1.7315936876291613e-01 +1.1697918517694632e-03
3.3000000000000016e+00 +4.6420074301100627e+00 +0.0000000000000000e+00 +3.2999955514735020e+00 +9.4952307430166572e-03 -1.7315932806665280e-01 +1.1697724783609634e-03
3.4000000000000017e+00 +4.6417187237921311e+00 +0.0000000000000000e+00 +3.3999951346849970e+00 +9.4951973075869962e-03 -1.7315929151789430e-01 +1.1697548222412636e-03
3.5000000000000018e+00 +4.6414213994561440e+00 +0.0000000000000000e+00 +3.4999946926442700e+00 +9.4951654769612117e-03 -1.7315925928232326e-01 +1.1697389283568066e-03
3.6000000000000019e+00 +4.6411154571059132e+00 +0.0000000000000000e+00 +3.5999942246086203e+00 +9.4951357100611367e-03 -1.7315923152581494e-01 +1.1697248415883414e-03
3.7000000000000020e+00 +4.6408008967450920e+00 +0.0000000000000000e+00 +3.6999937298353474e+00 +9.4951084656658361e-03 -1.7315920841444737e-01 +1.1697126067468095e-03
3.8000000000000020e+00 +4.6404777183771655e+00 +0.0000000000000000e+00 +3.7999932075817502e+00 +9.4950842024052063e-03 -1.7315919011451272e-01 +1.1697022685692260e-03
3.9000000000000021e+00 +4.6401459220054440e+00 +0.0000000000000000e+00 +3.8999926571051273e+00 +9.4950633787536723e-03 -1.7315917679252785e-01 +1.1696938717145544e-03
4.0000000000000018e+00 +4.6398055076330547e+00 +0.0000000000000000e+00 +3.9999920776627778e+00 +9.4950464530238494e-03 -1.7315916861524522e-01 +1.1696874607595785e-03
4.1000000000000014e+00 +4.6394564752629321e+00 +0.0000000000000000e+00 +4.0999914685119991e+00 +9.4950337672060452e-03 -1.7315916565860992e-01 +1.1696830302825251e-03
4.2000000000000011e+00 +4.6390988248978173e+00 +0.0000000000000000e+00 +4.1999908289100896e+00 +9.4950251984886117e-03 -1.7315916763441092e-01 +1.1696803751036009e-03
4.3000000000000007e+00 +4.6387325565402699e+00 +0.0000000000000000e+00 +4.2999901581143449e+00 +9.4950205079515348e-03 -1.7315917416329155e-01 +1.1696792400942111e-03
4.4000000000000004e+00 +4.6383576701926863e+00 +0.0000000000000000e+00 +4.3999894553820615e+00 +9.4950194568113443e-03 -1.7315918486580995e-01 +1.1696793701210537e-03
4.5000000000000000e+00 +4.6379741658573206e+00 +0.0000000000000000e+00 +4.4999887199705348e+00 +9.4950218064328139e-03 -1.7315919936242999e-01 +1.1696805100473019e-03
4.5999999999999996e+00 +4.6375820435363000e+00 +0.0000000000000000e+00 +4.5999879511370603e+00 +9.4950273183405549e-03 -1.7315921727351186e-01 +1.1696824047337938e-03
4.6999999999999993e+00 +4.6371813032316478e+00 +0.0000000000000000e+00 +4.6999871481389315e+00 +9.4950357542307011e-03 -1.7315923821930279e-01 +1.1696847990402374e-03
4.7999999999999989e+00 +4.6367719449452993e+00 +0.0000000000000000e+00 +4.7999863102334421e+00 +9.4950468759825296e-03 -1.7315926181992761e-01 +1.1696874378264190e-03
4.8999999999999986e+00 +4.6363539686791215e+00 +0.0000000000000000e+00 +4.8999854366778850e+00 +9.4950604456701324e-03 -1.7315928769537992e-01 +1.1696900659534321e-03
4.9999999999999982e+00 +4.6359273744349334e+00 +0.0000000000000000e+00 +4.9999845267295528e+00 +9.4950762255740818e-03 -1.7315931546551239e-01 +1.1696924282849105e-03
5.0999999999999979e+00 +4.6354921622145220e+00 +0.0000000000000000e+00 +5.0999835796457376e+00 +9.4950939781930938e-03 -1.7315934475002778e-01 +1.1696942696882804e-03
5.1999999999999975e+00 +4.6350483320196636e+00 +0.0000000000000000e+00 +5.1999825946837310e+00 +9.4951134662557019e-03 -1.7315937516846938e-01 +1.1696953350360181e-03
5.2999999999999972e+00 +4.6345958838521426e+00 +0.0000000000000000e+00 +5.2999815711008251e+00 +9.4951344527319601e-03 -1.7315940634021226e-01 +1.1696953692069305e-03
5.3999999999999968e+00 +4.6341348177137700e+00 +0.0000000000000000e+00 +5.3999805081543100e+00 +9.4951567008450949e-03 -1.7315943788445351e-01 +1.1696941170874411e-03
5.4999999999999964e+00 +4.6336651336064012e+00 +0.0000000000000000e+00 +5.4999794051014765e+00 +9.4951799740832475e-03 -1.7315946942020349e-01 +1.1696913235728951e-03
5.5999999999999961e+00 +4.6331868315319573e+00 +0.0000000000000000e+00 +5.5999782611996158e+00 +9.4952040362111436e-03 -1.7315950056627638e-01 +1.1696867335688756e-03
5.6999999999999957e+00 +4.6326999114924421e+00 +0.0000000000000000e+00 +5.6999770757060180e+00 +9.4952286512818181e-03 -1.7315953094128089e-01 +1.1696800919925407e-03
5.7999999999999954e+00 +4.6322043734899614e+00 +0.0000000000000000e+00 +5.7999758478779748e+00 +9.4952535836483349e-03 -1.7315956016361136e-01 +1.1696711437739708e-03
