# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +4.6467000000000001e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 +4.6466987032909159e+00 +0.0000000000000000e+00 +9.9999999988790306e-02 -2.5934181036901432e-05 +0.0000000000000000e+00 +9.9999999966370912e-01
2.0000000000000001e-01 +4.6466948131639079e+00 +0.0000000000000000e+00 +1.9999999991032244e-01 -5.1868358605901524e-05 +0.0000000000000000e+00 +9.9999999865483669e-01
3.0000000000000004e-01 +4.6466883296192831e+00 +0.0000000000000000e+00 +2.9999999969733826e-01 -7.7802533506281306e-05 +0.0000000000000000e+00 +9.9999999697338293e-01
4.0000000000000002e-01 +4.6466792526572700e+00 +0.0000000000000000e+00 +3.9999999928257962e-01 -1.0373670649340212e-04 +0.0000000000000000e+00 +9.9999999461934785e-01
5.0000000000000000e-01 +4.6466675822780239e+00 +0.0000000000000000e+00 +4.9999999859878841e-01 -1.2967087827870581e-04 +0.0000000000000000e+00 +9.9999999159273167e-01
5.9999999999999998e-01 +4.6466533184816319e+00 +0.0000000000000000e+00 +5.9999999757870648e-01 -1.5560504952971536e-04 +0.0000000000000000e+00 +9.9999998789353428e-01
6.9999999999999996e-01 +4.6466364612681152e+00 +0.0000000000000000e+00 +6.9999999615507580e-01 -1.8153922087003590e-04 +0.0000000000000000e+00 +9.9999998352175556e-01
7.9999999999999993e-01 +4.6466170106374358e+00 +0.0000000000000000e+00 +7.9999999426063817e-01 -2.0747339287935596e-04 +0.0000000000000000e+00 +9.9999997847739541e-01
8.9999999999999991e-01 +4.6465949665894994e+00 +0.0000000000000000e+00 +8.9999999182813550e-01 -2.3340756609344915e-04 +0.0000000000000000e+00 +9.9999997276045371e-01
9.9999999999999989e-01 +4.6465703291241605e+00 +0.0000000000000000e+00 +9.9999998879030949e-01 -2.5934174100417621e-04 +0.0000000000000000e+00 +9.9999996637093014e-01
1.0999999999999999e+00 +4.6465430982412270e+00 +0.0000000000000000e+00 +1.0999999850799020e+00 -2.8527591805948735e-04 +0.0000000000000000e+00 +9.9999995930882446e-01
1.2000000000000000e+00 +4.6465132739404638e+00 +0.0000000000000000e+00 +1.1999999806296548e+00 -3.1121009766342495e-04 +0.0000000000000000e+00 +9.9999995157413635e-01
1.3000000000000000e+00 +4.6464808562215971e+00 +0.0000000000000000e+00 +1.2999999753723097e+00 -3.3714428017612671e-04 +0.0000000000000000e+00 +9.9999994316686547e-01
1.4000000000000001e+00 +4.6464458450843207e+00 +0.0000000000000000e+00 +1.3999999692406084e+00 -3.6307846591382886e-04 +0.0000000000000000e+00 +9.9999993408701149e-01
1.5000000000000002e+00 +4.6464082405282978e+00 +0.0000000000000000e+00 +1.4999999621672926e+00 -3.8901265514887026e-04 +0.0000000000000000e+00 +9.9999992433457408e-01
1.6000000000000003e+00 +4.6463680425531670e+00 +0.0000000000000000e+00 +1.5999999540851038e+00 -4.1494684810969621e-04 +0.0000000000000000e+00 +9.9999991390955278e-01
