# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 -4.6467000000000001e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 -4.8309001019428907e-03 +8.6277224829658952e-02 -5.3776675912047770e-04
-1.0000000000000001e-01 -4.6466957050540625e+00 +0.0000000000000000e+00 -9.9999999877022933e-02 -4.8308839276996005e-03 +8.6277237720933000e-02 -5.3776982097718847e-04
-2.0000000000000001e-01 -4.6466828202154273e+00 +0.0000000000000000e+00 -1.9999999901618332e-01 -4.8308684705264532e-03 +8.6277250567563524e-02 -5.3777313872146483e-04
-3.0000000000000004e-01 -4.6466613454829107e+00 +0.0000000000000000e+00 -2.9999999667961830e-01 -4.8308538607808168e-03 +8.6277263466470064e-02 -5.3777665048499899e-04
-4.0000000000000002e-01 -4.6466312808553845e+00 +0.0000000000000000e+00 -3.9999999212946480e-01 -4.8308402287865438e-03 +8.6277276514606524e-02 -5.3778029438877959e-04
-5.0000000000000000e-01 -4.6465926263317714e+00 +0.0000000000000000e+00 -4.9999998462785922e-01 -4.8308277048411067e-03 +8.6277289808958060e-02 -5.3778400854616109e-04
-5.9999999999999998e-01 -4.6465453819110323e+00 +0.0000000000000000e+00 -5.9999997343693778e-01 -4.8308164192227328e-03 +8.6277303446538126e-02 -5.3778773106593323e-04
-6.9999999999999996e-01 -4.6464895475921573e+00 +0.0000000000000000e+00 -6.9999995781883639e-01 -4.8308065021975335e-03 +8.6277317524385638e-02 -5.3779140005539064e-04
-7.9999999999999993e-01 -4.6464251233741560e+00 +0.0000000000000000e+00 -7.9999993703569061e-01 -4.8307980840266371e-03 +8.6277332139561708e-02 -5.3779495362340211e-04
-8.9999999999999991e-01 -4.6463521092560480e+00 +0.0000000000000000e+00 -8.9999991034963545e-01 -4.8307912949733271e-03 +8.6277347389146816e-02 -5.3779832988348254e-04
-9.9999999999999989e-01 -4.6462705052368527e+00 +0.0000000000000000e+00 -9.9999987702280579e-01 -4.8307862653101637e-03 +8.6277363370237919e-02 -5.3780146695686225e-04
-1.0999999999999999e+00 -4.6461803113155797e+00 +0.0000000000000000e+00 -1.0999998363173360e+00 -4.8307831253261270e-03 +8.6277380179945226e-02 -5.3780430297555709e-04
-1.2000000000000000e+00 -4.6460815274912211e+00 +0.0000000000000000e+00 -1.1999997874953598e+00 -4.8307820053337365e-03 +8.6277397915389367e-02 -5.3780677608544097e-04
-1.3000000000000000e+00 -4.6459741537627384e+00 +0.0000000000000000e+00 -1.2999997298190109e+00 -4.8307830356761885e-03 +8.6277416673698357e-02 -5.3780882444931489e-04
-1.4000000000000001e+00 -4.6458581901290561e+00 +0.0000000000000000e+00 -1.3999996625504221e+00 -4.8307863467344911e-03 +8.6277436552004649e-02 -5.3781038624997884e-04
-1.5000000000000002e+00 -4.6457336365890498e+00 +0.0000000000000000e+00 -1.4999995849517258e+00 -4.8307920689345798e-03 +8.6277457647441935e-02 -5.3781139969330256e-04
-1.6000000000000003e+00 -4.6456004931415373e+00 +0.0000000000000000e+00 -1.5999994962850539e+00 -4.8308003327544608e-03 +8.6277480057142517e-02 -5.3781180301129593e-04
-1.7000000000000004e+00 -4.6454587597852690e+00 +0.0000000000000000e+00 -1.6999993958125375e+00 -4.8308112687313366e-03 +8.6277503878233922e-02 -5.3781153446517971e-04
-1.8000000000000005e+00 -4.6453084365189179e+00 +0.0000000000000000e+00 -1.7999992827963072e+00 -4.8308250074687257e-03 +8.6277529207836059e-02 -5.3781053234845612e-04
-1.9000000000000006e+00 -4.6451495233410709e+00 +0.0000000000000000e+00 -1.8999991564984924e+00 -4.8308416796436077e-03 +8.6277556143058390e-02 -5.3780873498997944e-04
-2.0000000000000004e+00 -4.6449820202502181e+00 +0.0000000000000000e+00 -1.9999990161812222e+00 -4.8308614160135349e-03 +8.6277584780996550e-02 -5.3780608075702622e-04
-2.1000000000000005e+00 -4.6448059272447439e+00 +0.0000000000000000e+00 -2.0999988611066245e+00 -4.8308842598936150e-03 +8.6277615161552676e-02 -5.3780252853590838e-04
