# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 +3.9030522315945537e-01 +1.2770817162056211e-04 -4.2879019213524983e-01 +1.8007050847257123e+01 +5.3300963010330133e+03 -5.8019231614712939e+04 -2.3742142366215292e+07 
-1.0000000000000001e-01 +3.9030524582128878e-01 +1.1338041928068675e-04 -4.3014361182409766e-01 +1.8292988220658060e+01 +5.3589777981132302e+03 -5.9277078895371720e+04 -2.3879644777379300e+07 
-2.0000000000000001e-01 +3.9030526986536207e-01 +9.9106193449587888e-05 -4.3165216010034901e-01 +1.8579092651340179e+01 +5.3907094864171404e+03 -6.0560933212694705e+04 -2.4030611402445562e+07 
-3.0000000000000004e-01 +3.9030529543450587e-01 +8.4948110907626359e-05 -4.3331582381815970e-01 +1.8864272816493564e+01 +5.4251650280999856e+03 -6.1864725112311382e+04 -2.4194189314136725e+07 
-4.0000000000000002e-01 +3.9030532267156220e-01 +7.0968780973628895e-05 -4.3513458921432541e-01 +1.9147437589842578e+01 +5.4622180457335189e+03 -6.3182386326159685e+04 -2.4369525330994017e+07 
-5.0000000000000000e-01 +3.9030535171936637e-01 +5.7230801386814154e-05 -4.3710843976811442e-01 +1.9427496143347682e+01 +5.5017420840795785e+03 -6.4507850275718476e+04 -2.4555765845075794e+07 
-5.9999999999999998e-01 +3.9030538272076293e-01 +4.3796758730972092e-05 -4.3923735771107858e-01 +1.9703357893048629e+01 +5.5436106376750540e+03 -6.5835051614701501e+04 -2.4752056951242026e+07 
-6.9999999999999996e-01 +3.9030541581863293e-01 +3.0729227514277813e-05 -4.4152132734004623e-01 +1.9973932499644956e+01 +5.5876972158844728e+03 -6.7157926126771868e+04 -2.4957544762714230e+07 
-7.9999999999999993e-01 +3.9030545115586668e-01 +1.8090768382827307e-05 -4.4396033153695591e-01 +2.0238129891676408e+01 +5.6338752770606779e+03 -6.8470410745938483e+04 -2.5171375101465642e+07 
-8.9999999999999991e-01 +3.9030548887540256e-01 +5.9439277285582656e-06 -4.4655435608543909e-01 +2.0494860240989045e+01 +5.6820183102650162e+03 -6.9766443285524176e+04 -2.5392693886845790e+07 
-9.9999999999999989e-01 +3.9030552912022953e-01 -5.6487649629777892e-06 -4.4930339008219361e-01 +2.0743034011012323e+01 +5.7319998446429045e+03 -7.1039962604666391e+04 -2.5620647184964783e+07 
-1.0999999999999999e+00 +3.9030557203337740e-01 -1.6624796894950498e-05 -4.5220742453195573e-01 +2.0981561924606332e+01 +5.7836934248305806e+03 -7.2284908318488393e+04 -2.5854381100461133e+07 
-1.2000000000000000e+00 +3.9030561775796280e-01 -2.6921673433169159e-05 -4.5526645751981432e-01 +2.1209354967137315e+01 +5.8369727051972304e+03 -7.3495220672951516e+04 -2.6093042212771054e+07 
-1.3000000000000000e+00 +3.9030566643715481e-01 -3.6476918620133406e-05 -4.5848049019703685e-01 +2.1425324376729424e+01 +5.8917113804776909e+03 -7.4664840389405188e+04 -2.6335777269133136e+07 
